,latitude,longitude,year,predsoc,bushland,cropland,forest,grassland,mangrove,other,shrubland,thicket,wooded_grassland,woodland
655,0.74852121,37.56040358,2021,2.3391,1,0,0,0,0,0,0,0,0,0
656,0.74852121,37.56040358,2021,2.4654,1,0,0,0,0,0,0,0,0,0
657,0.673062727,37.57468679,2021,4.2795,0,0,0,0,0,0,1,0,0,0
658,0.673062727,37.57468679,2021,3.82885,0,0,0,0,0,0,1,0,0,0
659,0.679800091,37.57684275,2021,2.7253,1,0,0,0,0,0,0,0,0,0
660,0.679800091,37.57684275,2021,2.9799,1,0,0,0,0,0,0,0,0,0
661,0.679261102,37.57118336,2021,3.3487,1,0,0,0,0,0,0,0,0,0
662,0.679261102,37.57118336,2021,2.92265,1,0,0,0,0,0,0,0,0,0
663,0.679261102,37.57091386,2021,3.3487,1,0,0,0,0,0,0,0,0,0
664,0.679261102,37.57091386,2021,2.92265,1,0,0,0,0,0,0,0,0,0
665,0.681147564,37.57091386,2021,3.1644,1,0,0,0,0,0,0,0,0,0
666,0.681147564,37.57091386,2021,2.78095,1,0,0,0,0,0,0,0,0,0
667,0.674949189,37.57037488,2021,4.1015,1,0,0,0,0,0,0,0,0,0
668,0.674949189,37.57037488,2021,3.34065,1,0,0,0,0,0,0,0,0,0
669,0.676027167,37.57010538,2021,3.1179,1,0,0,0,0,0,0,0,0,0
670,0.676027167,37.57010538,2021,2.9526,1,0,0,0,0,0,0,0,0,0
671,0.675757672,37.57010538,2021,3.1179,1,0,0,0,0,0,0,0,0,0
672,0.675757672,37.57010538,2021,2.9526,1,0,0,0,0,0,0,0,0,0
673,0.678452618,37.57441729,2021,2.7372,1,0,0,0,0,0,0,0,0,0
674,0.678452618,37.57441729,2021,2.7982,1,0,0,0,0,0,0,0,0,0
675,0.67387121,37.57845971,2021,4.2229,0,0,0,0,0,0,1,0,0,0
676,0.67387121,37.57845971,2021,3.27025,0,0,0,0,0,0,1,0,0,0
677,0.676027167,37.5738783,2021,2.7592,1,0,0,0,0,0,0,0,0,0
678,0.676027167,37.5738783,2021,2.80515,1,0,0,0,0,0,0,0,0,0
679,0.678452618,37.57199184,2021,3.2232,1,0,0,0,0,0,0,0,0,0
680,0.678452618,37.57199184,2021,4.23095,1,0,0,0,0,0,0,0,0,0
681,-4.773692336,35.99005863,2021,18.482,0,0,0,0,0,0,0,1,0,0
682,-4.774500819,35.99248408,2021,12.3083,0,0,0,0,0,0,1,0,0,0
683,-4.772883852,35.99275357,2021,16.8613,0,0,0,0,0,0,0,1,0,0
684,-4.774770314,35.98359076,2021,10.9968,0,1,0,0,0,0,0,0,0,0
685,-4.776387281,35.99275357,2021,39.069,0,0,0,0,0,0,1,0,0,0
686,-4.774500819,35.98925014,2021,8.5636,0,1,0,0,0,0,0,0,0,0
687,-4.77396183,35.99086711,2021,17.2965,0,0,0,0,0,0,1,0,0,0
688,-4.773692336,35.98898065,2021,11.4747,0,0,0,0,0,0,1,0,0,0
689,-4.776387281,35.98682469,2021,14.8639,0,0,0,0,0,0,1,0,0,0
690,-4.772344863,35.98466874,2021,18.9695,0,1,0,0,0,0,0,0,0,0
691,-4.749976812,35.98763318,2021,11.0059,0,0,0,0,0,0,0,1,0,0
692,-4.75159378,35.98736368,2021,6.1512,0,0,0,1,0,0,0,0,0,0
693,-4.748898834,35.9862857,2021,7.8703,0,0,0,0,0,0,0,1,0,0
694,-4.75159378,35.99329256,2021,20.5236,0,0,1,0,0,0,0,0,0,0
695,-4.750785296,35.98871115,2021,3.234,1,0,0,0,0,0,0,0,0,0
696,-4.75159378,35.99032812,2021,27.0804,1,0,0,0,0,0,0,0,0,0
697,-4.746742877,35.9862857,2021,21.3687,1,0,0,0,0,0,0,0,0,0
698,-4.753210747,35.98682469,2021,15.5919,0,0,0,1,0,0,0,0,0,0
699,-4.755097209,35.9865552,2021,8.806,0,1,0,0,0,0,0,0,0,0
700,-4.747281866,35.9862857,2021,24.542,1,0,0,0,0,0,0,0,0,0
701,-4.72518331,35.99248408,2021,3.8375,0,0,1,0,0,0,0,0,0,0
702,-4.727069772,35.98736368,2021,4.0786,0,1,0,0,0,0,0,0,0,0
703,-4.734076632,35.98547722,2021,4.2,0,1,0,0,0,0,0,0,0,0
704,-4.734615621,35.98520772,2021,4.3536,1,0,0,0,0,0,0,0,0,0
705,-4.730842697,35.98466874,2021,3.8439,0,1,0,0,0,0,0,0,0,0
706,-4.731381686,35.98682469,2021,3.357,0,1,0,0,0,0,0,0,0,0
707,-4.730034213,35.98871115,2021,6.7731,0,0,0,1,0,0,0,0,0,0
708,-4.726530783,35.99005863,2021,3.1746,0,0,0,0,0,0,1,0,0,0
709,-4.725452805,35.98790267,2021,2.7994,0,1,0,0,0,0,0,0,0,0
710,-4.732729159,35.98493823,2021,5.6226,0,0,0,0,0,0,1,0,0,0
711,-4.808726632,36.01539112,2021,10.1311,0,1,0,0,0,0,0,0,0,0
712,-4.806031686,36.01377415,2021,13.9906,0,1,0,0,0,0,0,0,0,0
713,-4.801180783,36.00973173,2021,9.5972,0,1,0,0,0,0,0,0,0,0
714,-4.803606235,36.01161819,2021,7.8298,0,1,0,0,0,0,0,0,0,0
715,-4.809535115,36.01242668,2021,10.9151,0,1,0,0,0,0,0,0,0,0
716,-4.808187642,36.01027072,2021,10.0642,0,1,0,0,0,0,0,0,0,0
717,-4.80630118,36.01404365,2021,13.3844,0,1,0,0,0,0,0,0,0,0
718,-4.808457137,36.01296567,2021,15.2529,0,1,0,0,0,0,0,0,0,0
719,-4.804145224,36.00973173,2021,12.2237,0,1,0,0,0,0,0,0,0,0
720,-4.800911289,36.00892325,2021,10.1593,0,1,0,0,0,0,0,0,0,0
721,-4.78393313,36.00973173,2021,4.0801,0,1,0,0,0,0,0,0,0,0
722,-4.778812733,36.00892325,2021,17.0384,0,0,0,0,0,0,1,0,0,0
723,-4.780160206,36.01404365,2021,6.9057,0,0,0,0,0,0,1,0,0,0
724,-4.783394141,36.01593011,2021,9.4665,0,0,0,0,0,0,1,0,0,0
725,-4.781507679,36.0164691,2021,19.9693,0,0,0,0,0,0,1,0,0,0
726,-4.782316162,36.01539112,2021,10.3901,0,0,0,1,0,0,0,0,0,0
727,-4.783394141,36.01458263,2021,4.7354,0,0,0,0,0,0,1,0,0,0
728,-4.784202624,36.01000123,2021,5.2548,0,1,0,0,0,0,0,0,0,0
729,-4.7804297,36.01269617,2021,8.194,0,1,0,0,0,0,0,0,0,0
730,-4.785011108,36.01539112,2021,5.4842,0,1,0,0,0,0,0,0,0,0
731,-4.754827715,36.01431314,2021,24.5838,0,0,1,0,0,0,0,0,0,0
732,-4.748359845,36.01027072,2021,3.5042,0,1,0,0,0,0,0,0,0,0
733,-4.749976812,36.01566061,2021,3.4321,0,0,0,0,0,0,0,0,1,0
734,-4.756714177,36.01754707,2021,35.2962,0,0,1,0,0,0,0,0,0,0
735,-4.74809035,36.01323516,2021,3.3831,0,0,0,0,0,0,0,1,0,0
736,-4.755905693,36.01350466,2021,16.74405,0,0,1,0,0,0,0,0,0,0
737,-4.755636198,36.01700809,2021,17.086,0,0,1,0,0,0,0,0,0,0
738,-4.756175188,36.01835556,2021,19.6371,0,0,1,0,0,0,0,0,0,0
739,-4.72868674,36.00461133,2021,3.3238,0,0,1,0,0,0,0,0,0,0
740,-4.727339267,36.01000123,2021,6.1775,0,0,0,0,0,0,1,0,0,0
741,-4.732729159,36.01215718,2021,3.0719,0,0,1,0,0,0,0,0,0,0
742,-4.726530783,36.00515032,2021,3.2453,0,1,0,0,0,0,0,0,0,0
743,-4.727069772,36.00946224,2021,2.5068,1,0,0,0,0,0,0,0,0,0
744,-4.728147751,36.00838426,2021,3.8378,0,1,0,0,0,0,0,0,0,0
745,-4.730573202,36.01242668,2021,4.226,0,0,1,0,0,0,0,0,0,0
746,-4.730842697,36.0062283,2021,3.7005,0,0,1,0,0,0,0,0,0,0
747,-4.72518331,36.00973173,2021,5.4036,0,1,0,0,0,0,0,0,0,0
748,-4.784472119,35.95556332,2021,4.0272,0,1,0,0,0,0,0,0,0,0
749,-4.788245043,35.95367686,2021,5.162,0,1,0,0,0,0,0,0,0,0
750,-4.788784032,35.95448534,2021,6.6837,0,1,0,0,0,0,0,0,0,0
751,-4.790939989,35.95529383,2021,4.475,0,1,0,0,0,0,0,0,0,0
752,-4.791478978,35.95556332,2021,5.4861,0,1,0,0,0,0,0,0,0,0
753,-4.788514538,35.95286837,2021,3.2881,0,0,0,1,0,0,0,0,0,0
754,-4.792826451,35.95718029,2021,4.117,0,1,0,0,0,0,0,0,0,0
755,-4.787167065,35.95259888,2021,3.3664,0,1,0,0,0,0,0,0,0,0
756,-4.78393313,35.95286837,2021,5.3527,0,1,0,0,0,0,0,0,0,0
757,-4.786358581,35.9517904,2021,7.2447,0,1,0,0,0,0,0,0,0,0
758,-4.781238184,35.94667,2021,2.547,0,0,0,0,0,0,0,0,1,0
759,-4.778543238,35.9515209,2021,8.6503,0,1,0,0,0,0,0,0,0,0
760,-4.778273744,35.94720899,2021,3.1707,1,0,0,0,0,0,0,0,0,0
761,-4.776926271,35.94909545,2021,2.1622,0,0,0,0,0,0,1,0,0,0
762,-4.781507679,35.94532253,2021,4.1884,0,0,0,0,0,0,0,0,1,0
763,-4.777734754,35.94990393,2021,8.0921,0,1,0,0,0,0,0,0,0,0
764,-4.775848292,35.94747848,2021,3.5215,1,0,0,0,0,0,0,0,0,0
765,-4.776117787,35.94720899,2021,2.2384,1,0,0,0,0,0,0,0,0,0
766,-4.780968689,35.95071242,2021,6.1517,0,1,0,0,0,0,0,0,0,0
767,-4.779082227,35.9464005,2021,2.4676,0,0,0,1,0,0,0,0,0,0
768,-4.755097209,35.94613101,2021,2.7663,0,0,0,1,0,0,0,0,0,0
769,-4.75806165,35.94262758,2021,3.5852,0,1,0,0,0,0,0,0,0,0
770,-4.749976812,35.94316657,2021,3.4116,0,0,0,1,0,0,0,0,0,0
771,-4.749707317,35.94289707,2021,4.6005,0,1,0,0,0,0,0,0,0,0
772,-4.751863274,35.94720899,2021,1.6128,0,0,0,1,0,0,0,0,0,0
773,-4.757792155,35.94532253,2021,5.7791,0,0,0,1,0,0,0,0,0,0
774,-4.752941253,35.94532253,2021,6.4836,0,0,0,1,0,0,0,0,0,0
775,-4.751863274,35.94505303,2021,4.1392,0,0,0,1,0,0,0,0,0,0
776,-4.749707317,35.94559202,2021,2.4251,0,0,0,1,0,0,0,0,0,0
777,-4.752402263,35.94774798,2021,41.9476,0,0,0,0,0,0,1,0,0,0
778,-4.731112191,35.9366987,2021,2.8656,1,0,0,0,0,0,0,0,0,0
779,-4.730573202,35.94586152,2021,2.8031,0,1,0,0,0,0,0,0,0,0
780,-4.729495224,35.93804617,2021,16.4401,0,0,0,0,0,0,1,0,0,0
781,-4.733537642,35.9364292,2021,8.7306,0,0,1,0,0,0,0,0,0,0
782,-4.733807137,35.9364292,2021,17.2473,0,0,1,0,0,0,0,0,0,0
783,-4.729225729,35.93831567,2021,3.319,0,0,0,1,0,0,0,0,0,0
784,-4.729225729,35.94478354,2021,3.0613,0,1,0,0,0,0,0,0,0,0
785,-4.733537642,35.94424455,2021,4.4162,0,0,0,0,0,0,1,0,0,0
786,-4.732729159,35.93723769,2021,4.1414,1,0,0,0,0,0,0,0,0,0
787,-4.731112191,35.9415496,2021,3.0181,0,0,0,0,0,0,1,0,0,0
788,-4.802797751,35.96688209,2021,3.6209,0,1,0,0,0,0,0,0,0,0
789,-4.804145224,35.96526513,2021,3.5805,0,1,0,0,0,0,0,0,0,0
790,-4.797138364,35.96822957,2021,4.9409,0,1,0,0,0,0,0,0,0,0
791,-4.802797751,35.9666126,2021,5.9063,0,1,0,0,0,0,0,0,0,0
792,-4.797407859,35.96607361,2021,3.8116,0,0,0,1,0,0,0,0,0,0
793,-4.801989267,35.96957704,2021,3.5124,0,1,0,0,0,0,0,0,0,0
794,-4.804684213,35.96526513,2021,4.2091,0,1,0,0,0,0,0,0,0,0
795,-4.801180783,35.96876855,2021,7.068,0,1,0,0,0,0,0,0,0,0
796,-4.804145224,35.96472614,2021,5.4062,0,1,0,0,0,0,0,0,0,0
797,-4.797407859,35.96903805,2021,2.7382,0,0,0,1,0,0,0,0,0,0
798,-4.779082227,35.97119401,2021,2.6484,0,1,0,0,0,0,0,0,0,0
799,-4.781777173,35.96876855,2021,6.134,0,1,0,0,0,0,0,0,0,0
800,-4.775848292,35.97334996,2021,14.061,0,1,0,0,0,0,0,0,0,0
801,-4.778004249,35.97281097,2021,2.96945,0,1,0,0,0,0,0,0,0,0
802,-4.781777173,35.96472614,2021,5.6177,0,1,0,0,0,0,0,0,0,0
803,-4.778543238,35.96822957,2021,6.628,0,0,0,1,0,0,0,0,0,0
804,-4.779621216,35.97119401,2021,3.5528,0,0,0,1,0,0,0,0,0,0
805,-4.780699195,35.9663431,2021,3.6904,0,0,0,1,0,0,0,0,0,0
806,-4.781777173,35.96849906,2021,7.3684,0,0,0,1,0,0,0,0,0,0
807,-4.779890711,35.96930754,2021,7.11,0,0,0,1,0,0,0,0,0,0
808,-4.754827715,35.96499563,2021,8.0684,0,0,1,0,0,0,0,0,0,0
809,-4.75752266,35.96688209,2021,13.1408,0,0,1,0,0,0,0,0,0,0
810,-4.753210747,35.96553462,2021,14.0543,0,0,1,0,0,0,0,0,0,0
811,-4.757792155,35.96903805,2021,21.7966,0,0,1,0,0,0,0,0,0,0
812,-4.752941253,35.96203119,2021,20.4722,1,0,0,0,0,0,0,0,0,0
813,-4.756175188,35.96580411,2021,22.9319,1,0,0,0,0,0,0,0,0,0
814,-4.755097209,35.96364816,2021,28.8791,1,0,0,0,0,0,0,0,0,0
815,-4.756714177,35.95987523,2021,16.3634,0,0,0,0,0,0,1,0,0,0
816,-4.756714177,35.9663431,2021,16.4189,0,0,1,0,0,0,0,0,0,0
817,-4.756983671,35.96014473,2021,21.0903,1,0,0,0,0,0,0,0,0,0
818,-4.732729159,35.96903805,2021,2.0699,0,0,0,1,0,0,0,0,0,0
819,-4.728417245,35.9666126,2021,2.994,0,1,0,0,0,0,0,0,0,0
820,-4.728147751,35.96688209,2021,2.8218,0,1,0,0,0,0,0,0,0,0
821,-4.729495224,35.97227198,2021,2.9746,0,0,1,0,0,0,0,0,0,0
822,-4.728956234,35.9663431,2021,2.5192,0,1,0,0,0,0,0,0,0,0
823,-4.72518331,35.9666126,2021,6.4359,0,1,0,0,0,0,0,0,0,0
824,-4.72518331,35.96688209,2021,3.0821,0,1,0,0,0,0,0,0,0,0
825,-4.727878256,35.96796007,2021,2.5598,0,1,0,0,0,0,0,0,0,0
826,-4.730034213,35.97200249,2021,4.7065,0,1,0,0,0,0,0,0,0,0
827,-4.727878256,35.96769058,2021,2.9853,0,1,0,0,0,0,0,0,0,0
828,-4.79983331,35.99167559,2021,7.377,0,0,0,0,0,0,1,0,0,0
829,-4.797946848,35.99113661,2021,3.9489,0,0,0,0,0,0,1,0,0,0
830,-4.799563816,35.99248408,2021,4.9951,0,1,0,0,0,0,0,0,0,0
831,-4.798485837,35.99221458,2021,4.3086,0,0,0,1,0,0,0,0,0,0
832,-4.798216343,35.98978913,2021,8.6852,0,1,0,0,0,0,0,0,0,0
833,-4.798755332,35.98601621,2021,3.7116,0,0,0,0,0,0,1,0,0,0
834,-4.799294321,35.98763318,2021,6.8053,0,0,0,0,0,0,0,1,0,0
835,-4.801180783,35.9914061,2021,4.1246,0,0,0,0,0,0,1,0,0,0
836,-4.801180783,35.98951964,2021,13.9561,0,0,0,0,0,0,1,0,0,0
837,1.457022475,37.9223348,2022,2.68925,1,0,0,0,0,0,0,0,0,0
838,1.454058035,37.92422127,2022,3.28935,0,0,0,0,0,0,0,0,1,0
839,1.451093594,37.93041964,2022,5.9496,0,0,0,0,0,0,1,0,0,0
840,1.451363089,37.92907217,2022,7.19025,0,0,0,0,0,0,1,0,0,0
841,1.452441067,37.92556874,2022,4.33225,1,0,0,0,0,0,0,0,0,0
842,1.452171573,37.92502975,2022,4.0835,0,0,0,0,0,0,0,0,1,0
843,1.450554605,37.92287379,2022,5.1071,0,0,0,0,0,0,1,0,0,0
844,1.451902078,37.92880267,2022,6.6034,0,0,0,0,0,0,1,0,0,0
845,1.454866518,37.92179581,2022,2.67375,1,0,0,0,0,0,0,0,0,0
846,1.450015616,37.92880267,2022,5.81795,0,0,0,0,0,0,1,0,0,0
847,1.480199009,37.92934166,2022,6.4723,1,0,0,0,0,0,0,0,0,0
848,1.480199009,37.92718571,2022,8.6762,0,0,0,0,0,0,0,0,0,1
849,1.472383666,37.92449076,2022,4.04685,0,0,0,0,0,0,1,0,0,0
850,1.479390526,37.92502975,2022,7.09085,0,0,0,0,0,0,0,0,0,1
851,1.479121031,37.92368228,2022,12.644,0,0,0,0,0,0,0,0,0,1
852,1.474270129,37.92799419,2022,4.35745,0,0,0,0,0,0,0,0,0,1
853,1.480199009,37.92961116,2022,6.321,0,0,0,0,0,0,0,0,0,1
854,1.473731139,37.92476025,2022,4.6562,1,0,0,0,0,0,0,0,0,0
855,1.480737999,37.9274552,2022,6.147,0,0,0,0,0,0,0,0,0,1
856,1.473731139,37.92341278,2022,2.9493,0,0,0,0,0,0,1,0,0,0
857,1.509843414,37.91802289,2022,7.6768,1,0,0,0,0,0,0,0,0,0
858,1.509573919,37.91937036,2022,11.6196,1,0,0,0,0,0,0,0,0,0
859,1.501219587,37.91802289,2022,9.6925,0,0,0,0,0,0,0,0,0,1
860,1.506878973,37.91667542,2022,8.5788,0,0,0,0,0,0,1,0,0,0
861,1.510112908,37.91937036,2022,12.9662,1,0,0,0,0,0,0,0,0,0
862,1.504184027,37.91721441,2022,6.66695,0,0,0,0,0,0,1,0,0,0
863,1.507956952,37.91883137,2022,8.3601,1,0,0,0,0,0,0,0,0,0
864,1.510112908,37.91829238,2022,7.3791,1,0,0,0,0,0,0,0,0,0
865,1.501219587,37.91963986,2022,6.5956,1,0,0,0,0,0,0,0,0,0
866,1.438966338,37.94092993,2022,5.2822,0,0,0,0,0,0,1,0,0,0
867,1.434654425,37.94335538,2022,6.329,0,0,0,0,0,0,1,0,0,0
868,1.437618865,37.94443336,2022,6.32725,0,0,0,0,0,0,1,0,0,0
869,1.436540887,37.94066044,2022,3.62635,0,0,0,0,0,0,1,0,0,0
870,1.441661284,37.94066044,2022,5.88005,0,0,0,0,0,0,1,0,0,0
871,1.433576446,37.94605033,2022,2.8525,1,0,0,0,0,0,0,0,0,0
872,1.440044316,37.94578083,2022,2.70885,0,0,0,0,0,0,1,0,0,0
873,1.436001897,37.93931296,2022,5.79635,0,0,0,0,0,0,1,0,0,0
874,1.440583305,37.94281639,2022,3.94525,0,0,0,0,0,0,1,0,0,0
875,1.459178432,37.94012145,2022,2.75815,1,0,0,0,0,0,0,0,0,0
876,1.463220851,37.93527054,2022,3.29895,0,0,0,0,0,0,1,0,0,0
877,1.455675002,37.94012145,2022,3.82535,1,0,0,0,0,0,0,0,0,0
878,1.462142872,37.93527054,2022,4.9389,0,0,0,0,0,0,1,0,0,0
879,1.461603883,37.93958246,2022,4.9609,1,0,0,0,0,0,0,0,0,0
880,1.464029334,37.93607903,2022,2.8677,0,0,0,0,0,0,1,0,0,0
881,1.462412367,37.94119942,2022,3.01445,1,0,0,0,0,0,0,0,0,0
882,1.459986916,37.93580953,2022,3.5169,0,0,0,0,0,0,1,0,0,0
883,1.46025641,37.94119942,2022,3.1218,1,0,0,0,0,0,0,0,0,0
884,1.464029334,37.93500105,2022,3.06765,1,0,0,0,0,0,0,0,0,0
885,1.476426085,37.94146892,2022,4.23245,0,0,0,0,0,0,0,0,0,1
886,1.481007493,37.94012145,2022,5.19605,0,0,0,0,0,0,0,0,0,1
887,1.47966002,37.94119942,2022,5.59335,0,0,0,0,0,0,0,0,0,1
888,1.480199009,37.94524184,2022,8.96675,0,0,0,0,0,0,0,0,0,1
889,1.476965074,37.94497235,2022,6.62405,0,0,0,0,0,0,0,0,0,1
890,1.479121031,37.93796549,2022,10.81775,0,0,0,0,0,0,0,0,0,1
891,1.478582042,37.94766729,2022,5.263,0,0,0,0,0,0,0,0,0,1
892,1.476426085,37.93904347,2022,8.6249,0,0,0,0,0,0,0,0,0,1
893,1.475348107,37.94012145,2022,4.93885,0,0,0,0,0,0,0,0,0,1
894,1.475617601,37.93958246,2022,4.7882,0,0,0,0,0,0,0,0,0,1
895,1.497716157,37.93931296,2022,7.7875,1,0,0,0,0,0,0,0,0,0
896,1.497446663,37.94335538,2022,6.181,1,0,0,0,0,0,0,0,0,0
897,1.500411103,37.94039094,2022,11.3932,1,0,0,0,0,0,0,0,0,0
898,1.501219587,37.94200791,2022,10.5603,0,0,0,0,0,0,1,0,0,0
899,1.502297565,37.94146892,2022,9.6643,0,0,0,0,0,0,1,0,0,0
900,1.500141609,37.93634852,2022,10.3136,1,0,0,0,0,0,0,0,0,0
901,1.502297565,37.9374265,2022,14.106,1,0,0,0,0,0,0,0,0,0
902,1.499872114,37.93931296,2022,11.5024,0,0,0,0,0,0,1,0,0,0
903,1.506609479,37.94066044,2022,10.4753,0,0,0,0,0,0,1,0,0,0
904,1.505262006,37.94119942,2022,10.2151,0,0,0,0,0,0,1,0,0,0
905,1.434115435,37.87328679,2022,4.7761,0,0,0,0,0,0,0,0,1,0
906,1.432498468,37.88110213,2022,11.6769,0,0,0,0,0,0,0,0,1,0
907,1.436540887,37.87598173,2022,7.2932,0,0,0,0,0,0,0,0,1,0
908,1.431959479,37.88110213,2022,4.5406,0,0,0,0,0,0,0,0,1,0
909,1.434923919,37.87382578,2022,10.7786,0,0,0,0,0,0,0,0,1,0
910,1.433576446,37.8775987,2022,4.6545,0,0,0,0,0,0,0,0,1,0
911,1.427108576,37.8778682,2022,4.0306,0,0,0,0,0,0,0,0,1,0
912,1.435732403,37.87813769,2022,3.7955,0,0,0,0,0,0,0,0,1,0
913,1.427378071,37.87948516,2022,2.7825,0,0,0,0,0,0,0,0,1,0
914,1.435462908,37.87813769,2022,3.5055,0,0,0,0,0,0,0,0,1,0
915,1.462681861,37.87517325,2022,3.0522,0,0,0,0,0,0,0,0,1,0
916,1.461064894,37.87247831,2022,7.7975,1,0,0,0,0,0,0,0,0,0
917,1.464837818,37.87436477,2022,9.1154,0,0,0,0,0,0,1,0,0,0
918,1.461334388,37.87867668,2022,2.7026,0,0,0,0,0,0,1,0,0,0
919,1.458908937,37.87220881,2022,4.531,0,0,0,0,0,0,0,0,1,0
920,1.458369948,37.87813769,2022,2.57535,1,0,0,0,0,0,0,0,0,0
921,1.461873378,37.87382578,2022,2.6855,0,0,0,0,0,0,0,0,1,0
922,1.460525905,37.87328679,2022,4.1391,1,0,0,0,0,0,0,0,0,0
923,1.458639443,37.87382578,2022,3.9626,0,0,0,0,0,0,0,0,1,0
924,1.458908937,37.87625123,2022,2.44785,1,0,0,0,0,0,0,0,0,0
925,1.48316345,37.88730051,2022,6.1601,0,0,0,0,0,0,0,0,1,0
926,1.48316345,37.8827191,2022,2.5109,0,0,0,0,0,0,1,0,0,0
927,1.479929515,37.87921567,2022,4.48095,1,0,0,0,0,0,0,0,0,0
928,1.476156591,37.88352758,2022,3.9171,0,0,0,0,0,0,0,0,1,0
929,1.485319407,37.88568354,2022,5.9069,0,0,0,0,0,0,0,0,1,0
930,1.483432944,37.88379708,2022,4.743,0,0,0,0,0,0,1,0,0,0
931,1.481007493,37.88352758,2022,6.0046,1,0,0,0,0,0,0,0,0,0
932,1.478851536,37.88487506,2022,6.0918,0,0,0,0,0,0,0,0,1,0
933,1.481815977,37.88460556,2022,3.4087,0,0,0,0,0,0,0,0,1,0
934,1.477234569,37.8824496,2022,3.0882,0,0,0,0,0,0,0,0,1,0
935,1.510382403,37.87652072,2022,2.53185,0,0,0,0,0,0,0,0,1,0
936,1.510921392,37.87086134,2022,2.9501,0,0,0,0,0,0,1,0,0,0
937,1.508765435,37.87463426,2022,2.7102,0,0,0,0,0,0,0,0,1,0
938,1.506878973,37.87328679,2022,2.70805,0,0,0,0,0,0,0,0,1,0
939,1.50256706,37.87032235,2022,3.4918,1,0,0,0,0,0,0,0,0,0
940,1.504184027,37.87921567,2022,5.00045,0,0,0,0,0,0,1,0,0,0
941,1.503914533,37.87301729,2022,3.3677,0,0,0,0,0,0,0,0,1,0
942,1.506609479,37.87867668,2022,5.74685,0,0,0,0,0,0,1,0,0,0
943,1.509573919,37.86951386,2022,2.86925,0,0,0,0,0,0,1,0,0,0
944,1.508495941,37.87301729,2022,2.67705,0,0,0,0,0,0,1,0,0,0
945,1.436001897,37.89430737,2022,7.06935,0,0,0,0,0,0,0,0,1,0
946,1.434654425,37.89646332,2022,9.7485,0,0,0,0,0,0,0,0,1,0
947,1.4408528,37.90077524,2022,4.7944,0,0,0,0,0,0,0,0,1,0
948,1.436540887,37.89727181,2022,4.49005,0,0,0,0,0,0,0,0,1,0
949,1.43438493,37.89592433,2022,7.18835,0,0,0,0,0,0,0,0,1,0
950,1.43438493,37.89430737,2022,6.40405,1,0,0,0,0,0,0,0,0,0
951,1.438157854,37.89942776,2022,6.9011,1,0,0,0,0,0,0,0,0,0
952,1.435462908,37.89322939,2022,5.0244,0,0,0,0,0,0,0,0,1,0
953,1.434654425,37.8978108,2022,13.47065,1,0,0,0,0,0,0,0,0,0
954,1.441122295,37.90185321,2022,5.5456,0,0,0,0,0,0,0,0,1,0
955,1.466185291,37.90077524,2022,4.5542,0,0,0,1,0,0,0,0,0,0
956,1.458100453,37.89673282,2022,5.718,1,0,0,0,0,0,0,0,0,0
957,1.45729197,37.90023625,2022,2.5063,0,0,0,0,0,0,0,0,1,0
958,1.45729197,37.90158372,2022,5.3128,0,0,0,0,0,0,0,0,1,0
959,1.46375984,37.89430737,2022,4.51925,0,0,0,0,0,0,0,0,1,0
960,1.465107313,37.89888877,2022,5.8571,0,0,0,0,0,0,0,0,1,0
961,1.465376807,37.89565484,2022,3.9214,0,0,0,0,0,0,0,0,1,0
962,1.462951356,37.89808029,2022,3.67085,1,0,0,0,0,0,0,0,0,0
963,1.466454786,37.89888877,2022,5.481,0,0,0,0,0,0,0,0,1,0
964,1.466454786,37.89592433,2022,3.9562,0,0,0,1,0,0,0,0,0,0
965,1.47966002,37.89673282,2022,2.78775,0,0,0,1,0,0,0,0,0,0
966,1.472922656,37.8975413,2022,7.7604,0,0,0,0,0,0,0,0,1,0
967,1.472653161,37.9023922,2022,6.3876,0,0,0,0,0,0,0,0,1,0
968,1.47319215,37.89915827,2022,3.7951,0,0,0,0,0,0,0,0,1,0
969,1.479121031,37.89861928,2022,2.4619,0,0,0,0,0,0,0,0,1,0
970,1.47669558,37.89538534,2022,5.31755,1,0,0,0,0,0,0,0,0,0
971,1.472922656,37.89457686,2022,2.92815,0,0,0,0,0,0,0,0,1,0
972,1.472922656,37.90320069,2022,5.7518,0,0,0,0,0,0,0,0,1,0
973,1.474539623,37.89996675,2022,4.3632,0,0,0,0,0,0,0,0,1,0
974,1.474539623,37.90158372,2022,3.1265,1,0,0,0,0,0,0,0,0,0
975,1.498255147,37.89808029,2022,2.5069,0,0,0,0,0,0,0,0,1,0
976,1.501758576,37.89996675,2022,2.6734,0,0,0,0,0,0,0,0,1,0
977,1.495560201,37.90158372,2022,3.4608,0,0,0,0,0,0,0,0,1,0
978,1.496638179,37.89861928,2022,5.9177,1,0,0,0,0,0,0,0,0,0
979,1.501219587,37.90293119,2022,3.293,1,0,0,0,0,0,0,0,0,0
980,1.494751717,37.89861928,2022,5.2506,0,0,0,0,0,0,0,0,0,1
981,1.495021212,37.9026617,2022,7.7816,0,0,0,0,0,0,0,0,0,1
982,1.495560201,37.90427867,2022,7.32775,0,0,0,0,0,0,0,0,0,1
983,1.501219587,37.90158372,2022,5.77895,1,0,0,0,0,0,0,0,0,0
