longitude,latitude,year,SOC,LC
36.01700809,-4.755636198,2021,17.086,forest
36.01835556,-4.756175188,2021,19.6371,forest
36.00461133,-4.72868674,2021,3.3238,forest
36.01000123,-4.727339267,2021,6.1775,shrubland
36.01215718,-4.732729159,2021,3.0719,forest
36.00515032,-4.726530783,2021,3.2453,cropland
36.00946224,-4.727069772,2021,2.5068,bushland
36.00838426,-4.728147751,2021,3.8378,cropland
36.01242668,-4.730573202,2021,4.226,forest
36.0062283,-4.730842697,2021,3.7005,forest
36.00973173,-4.72518331,2021,5.4036,cropland
35.95556332,-4.784472119,2021,4.0272,cropland
35.95367686,-4.788245043,2021,5.162,cropland
35.95448534,-4.788784032,2021,6.6837,cropland
35.95529383,-4.790939989,2021,4.475,cropland
35.95556332,-4.791478978,2021,5.4861,cropland
35.95286837,-4.788514538,2021,3.2881,grassland
35.95718029,-4.792826451,2021,4.117,cropland
35.95259888,-4.787167065,2021,3.3664,cropland
35.95286837,-4.78393313,2021,5.3527,cropland
35.9517904,-4.786358581,2021,7.2447,cropland
35.94667,-4.781238184,2021,2.547,wooded_grassland
35.9515209,-4.778543238,2021,8.6503,cropland
35.94720899,-4.778273744,2021,3.1707,bushland
35.94909545,-4.776926271,2021,2.1622,shrubland
35.94532253,-4.781507679,2021,4.1884,wooded_grassland
35.94990393,-4.777734754,2021,8.0921,cropland
35.94747848,-4.775848292,2021,3.5215,bushland
35.94720899,-4.776117787,2021,2.2384,bushland
35.95071242,-4.780968689,2021,6.1517,cropland
35.9464005,-4.779082227,2021,2.4676,grassland
35.94613101,-4.755097209,2021,2.7663,grassland
35.94262758,-4.75806165,2021,3.5852,cropland
35.94316657,-4.749976812,2021,3.4116,grassland
35.94289707,-4.749707317,2021,4.6005,cropland
35.94720899,-4.751863274,2021,1.6128,grassland
35.94532253,-4.757792155,2021,5.7791,grassland
35.94532253,-4.752941253,2021,6.4836,grassland
35.94505303,-4.751863274,2021,4.1392,grassland
35.94559202,-4.749707317,2021,2.4251,grassland
35.94774798,-4.752402263,2021,41.9476,shrubland
35.9366987,-4.731112191,2021,2.8656,bushland
35.94586152,-4.730573202,2021,2.8031,cropland
35.93804617,-4.729495224,2021,16.4401,shrubland
35.9364292,-4.733537642,2021,8.7306,forest
35.9364292,-4.733807137,2021,17.2473,forest
35.93831567,-4.729225729,2021,3.319,grassland
35.94478354,-4.729225729,2021,3.0613,cropland
35.94424455,-4.733537642,2021,4.4162,shrubland
35.93723769,-4.732729159,2021,4.1414,bushland
35.9415496,-4.731112191,2021,3.0181,shrubland
35.96688209,-4.802797751,2021,3.6209,cropland
35.96526513,-4.804145224,2021,3.5805,cropland
35.96822957,-4.797138364,2021,4.9409,cropland
35.9666126,-4.802797751,2021,5.9063,cropland
35.96607361,-4.797407859,2021,3.8116,grassland
35.96957704,-4.801989267,2021,3.5124,cropland
35.96526513,-4.804684213,2021,4.2091,cropland
35.96876855,-4.801180783,2021,7.068,cropland
35.96472614,-4.804145224,2021,5.4062,cropland
35.96903805,-4.797407859,2021,2.7382,grassland
35.97119401,-4.779082227,2021,2.6484,cropland
35.96876855,-4.781777173,2021,6.134,cropland
35.97334996,-4.775848292,2021,14.061,cropland
35.97281097,-4.778004249,2021,2.96945,cropland
35.96472614,-4.781777173,2021,5.6177,cropland
35.96822957,-4.778543238,2021,6.628,grassland
35.97119401,-4.779621216,2021,3.5528,grassland
35.9663431,-4.780699195,2021,3.6904,grassland
35.96849906,-4.781777173,2021,7.3684,grassland
35.96930754,-4.779890711,2021,7.11,grassland
35.96499563,-4.754827715,2021,8.0684,forest
35.96688209,-4.75752266,2021,13.1408,forest
35.96553462,-4.753210747,2021,14.0543,forest
35.96903805,-4.757792155,2021,21.7966,forest
35.96203119,-4.752941253,2021,20.4722,bushland
35.96580411,-4.756175188,2021,22.9319,bushland
35.96364816,-4.755097209,2021,28.8791,bushland
35.95987523,-4.756714177,2021,16.3634,shrubland
35.9663431,-4.756714177,2021,16.4189,forest
35.96014473,-4.756983671,2021,21.0903,bushland
35.96903805,-4.732729159,2021,2.0699,grassland
35.9666126,-4.728417245,2021,2.994,cropland
35.96688209,-4.728147751,2021,2.8218,cropland
35.97227198,-4.729495224,2021,2.9746,forest
35.9663431,-4.728956234,2021,2.5192,cropland
35.9666126,-4.72518331,2021,6.4359,cropland
35.96688209,-4.72518331,2021,3.0821,cropland
35.96796007,-4.727878256,2021,2.5598,cropland
35.97200249,-4.730034213,2021,4.7065,cropland
35.96769058,-4.727878256,2021,2.9853,cropland
35.99167559,-4.79983331,2021,7.377,shrubland
35.99113661,-4.797946848,2021,3.9489,shrubland
35.99248408,-4.799563816,2021,4.9951,cropland
35.99221458,-4.798485837,2021,4.3086,grassland
35.98978913,-4.798216343,2021,8.6852,cropland
35.98601621,-4.798755332,2021,3.7116,shrubland
35.98763318,-4.799294321,2021,6.8053,thicket
35.9914061,-4.801180783,2021,4.1246,shrubland
35.98951964,-4.801180783,2021,13.9561,shrubland
37.9223348,1.457022475,2022,2.68925,bushland
37.92422127,1.454058035,2022,3.28935,wooded_grassland
37.93041964,1.451093594,2022,5.9496,shrubland
37.92907217,1.451363089,2022,7.19025,shrubland
37.92556874,1.452441067,2022,4.33225,bushland
37.92502975,1.452171573,2022,4.0835,wooded_grassland
37.92287379,1.450554605,2022,5.1071,shrubland
37.92880267,1.451902078,2022,6.6034,shrubland
37.92179581,1.454866518,2022,2.67375,bushland
37.92880267,1.450015616,2022,5.81795,shrubland
37.92934166,1.480199009,2022,6.4723,bushland
37.92718571,1.480199009,2022,8.6762,woodland
37.92449076,1.472383666,2022,4.04685,shrubland
37.92502975,1.479390526,2022,7.09085,woodland
37.92368228,1.479121031,2022,12.644,woodland
37.92799419,1.474270129,2022,4.35745,woodland
37.92961116,1.480199009,2022,6.321,woodland
37.92476025,1.473731139,2022,4.6562,bushland
37.9274552,1.480737999,2022,6.147,woodland
37.92341278,1.473731139,2022,2.9493,shrubland
37.91802289,1.509843414,2022,7.6768,bushland
37.91937036,1.509573919,2022,11.6196,bushland
37.91802289,1.501219587,2022,9.6925,woodland
37.91667542,1.506878973,2022,8.5788,shrubland
37.91937036,1.510112908,2022,12.9662,bushland
37.91721441,1.504184027,2022,6.66695,shrubland
37.91883137,1.507956952,2022,8.3601,bushland
37.91829238,1.510112908,2022,7.3791,bushland
37.91963986,1.501219587,2022,6.5956,bushland
37.94092993,1.438966338,2022,5.2822,shrubland
37.94335538,1.434654425,2022,6.329,shrubland
37.94443336,1.437618865,2022,6.32725,shrubland
37.94066044,1.436540887,2022,3.62635,shrubland
37.94066044,1.441661284,2022,5.88005,shrubland
37.94605033,1.433576446,2022,2.8525,bushland
37.94578083,1.440044316,2022,2.70885,shrubland
37.93931296,1.436001897,2022,5.79635,shrubland
37.94281639,1.440583305,2022,3.94525,shrubland
37.94012145,1.459178432,2022,2.75815,bushland
37.93527054,1.463220851,2022,3.29895,shrubland
37.94012145,1.455675002,2022,3.82535,bushland
37.93527054,1.462142872,2022,4.9389,shrubland
37.93958246,1.461603883,2022,4.9609,bushland
37.93607903,1.464029334,2022,2.8677,shrubland
37.94119942,1.462412367,2022,3.01445,bushland
37.93580953,1.459986916,2022,3.5169,shrubland
37.94119942,1.46025641,2022,3.1218,bushland
37.93500105,1.464029334,2022,3.06765,bushland
37.94146892,1.476426085,2022,4.23245,woodland
37.94012145,1.481007493,2022,5.19605,woodland
37.94119942,1.47966002,2022,5.59335,woodland
37.94524184,1.480199009,2022,8.96675,woodland
37.94497235,1.476965074,2022,6.62405,woodland
37.93796549,1.479121031,2022,10.81775,woodland
37.94766729,1.478582042,2022,5.263,woodland
37.93904347,1.476426085,2022,8.6249,woodland
37.94012145,1.475348107,2022,4.93885,woodland
37.93958246,1.475617601,2022,4.7882,woodland
37.93931296,1.497716157,2022,7.7875,bushland
37.94335538,1.497446663,2022,6.181,bushland
37.94039094,1.500411103,2022,11.3932,bushland
37.94200791,1.501219587,2022,10.5603,shrubland
37.94146892,1.502297565,2022,9.6643,shrubland
37.93634852,1.500141609,2022,10.3136,bushland
37.9374265,1.502297565,2022,14.106,bushland
37.93931296,1.499872114,2022,11.5024,shrubland
37.94066044,1.506609479,2022,10.4753,shrubland
37.94119942,1.505262006,2022,10.2151,shrubland
37.88110213,1.432498468,2022,11.6769,wooded_grassland
37.88110213,1.431959479,2022,4.5406,wooded_grassland
37.8775987,1.433576446,2022,4.6545,wooded_grassland
37.87813769,1.435462908,2022,3.5055,wooded_grassland
37.87517325,1.462681861,2022,3.0522,wooded_grassland
37.87436477,1.464837818,2022,9.1154,shrubland
37.87867668,1.461334388,2022,2.7026,shrubland
37.87813769,1.458369948,2022,2.57535,bushland
37.88730051,1.48316345,2022,6.1601,wooded_grassland
37.8827191,1.48316345,2022,2.5109,shrubland
37.87921567,1.479929515,2022,4.48095,bushland
37.88379708,1.483432944,2022,4.743,shrubland
37.87652072,1.510382403,2022,2.53185,wooded_grassland
37.87086134,1.510921392,2022,2.9501,shrubland
37.87463426,1.508765435,2022,2.7102,wooded_grassland
37.87328679,1.506878973,2022,2.70805,wooded_grassland
37.87032235,1.50256706,2022,3.4918,bushland
37.87921567,1.504184027,2022,5.00045,shrubland
37.87301729,1.503914533,2022,3.3677,wooded_grassland
37.87867668,1.506609479,2022,5.74685,shrubland
37.86951386,1.509573919,2022,2.86925,shrubland
37.87301729,1.508495941,2022,2.67705,shrubland
37.89430737,1.436001897,2022,7.06935,wooded_grassland
37.89646332,1.434654425,2022,9.7485,wooded_grassland
37.90077524,1.4408528,2022,4.7944,wooded_grassland
37.89727181,1.436540887,2022,4.49005,wooded_grassland
37.89592433,1.43438493,2022,7.18835,wooded_grassland
37.89942776,1.438157854,2022,6.9011,bushland
37.8978108,1.434654425,2022,13.47065,bushland
37.90185321,1.441122295,2022,5.5456,wooded_grassland
37.90077524,1.466185291,2022,4.5542,grassland
37.89673282,1.458100453,2022,5.718,bushland
37.90023625,1.45729197,2022,2.5063,wooded_grassland
37.90158372,1.45729197,2022,5.3128,wooded_grassland
37.89430737,1.46375984,2022,4.51925,wooded_grassland
37.89888877,1.465107313,2022,5.8571,wooded_grassland
37.89565484,1.465376807,2022,3.9214,wooded_grassland
37.89808029,1.462951356,2022,3.67085,bushland
37.89888877,1.466454786,2022,5.481,wooded_grassland
37.89592433,1.466454786,2022,3.9562,grassland
37.89673282,1.47966002,2022,2.78775,grassland
37.8975413,1.472922656,2022,7.7604,wooded_grassland
37.9023922,1.472653161,2022,6.3876,wooded_grassland
37.89915827,1.47319215,2022,3.7951,wooded_grassland
37.89861928,1.479121031,2022,2.4619,wooded_grassland
37.89538534,1.47669558,2022,5.31755,bushland
37.89457686,1.472922656,2022,2.92815,wooded_grassland
37.90320069,1.472922656,2022,5.7518,wooded_grassland
37.89996675,1.474539623,2022,4.3632,wooded_grassland
37.90158372,1.474539623,2022,3.1265,bushland
37.89808029,1.498255147,2022,2.5069,wooded_grassland
37.89996675,1.501758576,2022,2.6734,wooded_grassland
37.90158372,1.495560201,2022,3.4608,wooded_grassland
37.89861928,1.496638179,2022,5.9177,bushland
37.90293119,1.501219587,2022,3.293,bushland
37.89861928,1.494751717,2022,5.2506,woodland
37.9026617,1.495021212,2022,7.7816,woodland
37.90427867,1.495560201,2022,7.32775,woodland
37.90158372,1.501219587,2022,5.77895,bushland
37.8978108,1.497985652,2022,2.60685,wooded_grassland
37.92637722,1.441122295,2022,8.7722,shrubland
37.92341278,1.441661284,2022,10.5577,bushland
37.92529924,1.439505327,2022,9.837,wooded_grassland
37.9226043,1.441661284,2022,14.1593,bushland
37.9274552,1.436810381,2022,10.6797,shrubland
37.92179581,1.43438493,2022,10.5716,bushland
37.92502975,1.433037457,2022,9.868,wooded_grassland
34.84955754,2.697775546,2021,3.8068,bushland
34.84740159,2.691307675,2021,5.5074,bushland
34.84982704,2.692116159,2021,7.3753,bushland
34.8465931,2.697506051,2021,4.32665,wooded_grassland
34.85036603,2.697236556,2021,6.8069,bushland
34.84767108,2.694272116,2021,3.96505,wooded_grassland
34.84874906,2.694002621,2021,4.08075,bushland
34.84821007,2.692924643,2021,3.8869,bushland
34.8568339,2.716640166,2021,5.6956,wooded_grassland
34.86087632,2.721221574,2021,4.19315,wooded_grassland
34.84308967,2.735774282,2021,2.68745,wooded_grassland
34.84982704,2.742511647,2021,6.6779,wooded_grassland
34.85009653,2.740894679,2021,5.23985,wooded_grassland
34.85063552,2.739008217,2021,3.10685,forest
34.87704599,2.679988903,2021,2.83815,wooded_grassland
34.8813579,2.677293957,2021,4.0666,wooded_grassland
34.88351386,2.681066881,2021,2.6747,wooded_grassland
34.88189689,2.68214486,2021,7.3163,wooded_grassland
34.88405285,2.682953343,2021,10.60205,wooded_grassland
34.8816274,2.679449914,2021,2.72255,wooded_grassland
34.87839346,2.677024462,2021,4.3112,wooded_grassland
34.87920195,2.681066881,2021,3.0581,wooded_grassland
34.87731548,2.682414354,2021,7.8779,wooded_grassland
34.88620881,2.678910925,2021,3.4053,wooded_grassland
34.8713866,2.701817964,2021,4.6779,bushland
34.87785447,2.6950806,2021,5.74715,wooded_grassland
34.87893245,2.702895943,2021,9.2995,bushland
34.87542902,2.701278975,2021,4.8088,wooded_grassland
34.87812397,2.695350094,2021,12.07055,wooded_grassland
34.87866296,2.702356953,2021,8.6762,bushland
34.86976964,2.702356953,2021,8.3235,bushland
34.87462054,2.698314535,2021,2.4283,bushland
34.8716561,2.700200997,2021,4.44885,bushland
34.87839346,2.720413091,2021,6.49825,wooded_grassland
34.87515953,2.723108037,2021,5.78605,wooded_grassland
34.87785447,2.72391652,2021,5.28645,wooded_grassland
34.87542902,2.74035569,2021,2.3144,bushland
34.87381206,2.741433668,2021,10.7223,bushland
34.83958624,2.708555329,2022,2.5775,wooded_grassland
34.83931675,2.708824823,2022,2.92235,wooded_grassland
34.84012523,2.709094318,2022,2.89475,wooded_grassland
34.84066422,2.708555329,2022,6.1721,woodland
34.84012523,2.70801634,2022,10.9724,wooded_grassland
34.83958624,2.707746845,2022,6.61645,wooded_grassland
34.83931675,2.707207856,2022,13.18155,woodland
34.83850826,2.706938361,2022,4.3572,woodland
34.83904725,2.707746845,2022,3.7658,wooded_grassland
34.83904725,2.708285834,2022,2.7131,wooded_grassland
34.80940285,2.68160587,2021,7.3331,shrubland
34.80778588,2.673521033,2021,3.1868,bushland
34.80967234,2.679449914,2021,4.76305,bushland
34.8021265,2.676754968,2021,7.1481,bushland
34.80482144,2.678910925,2021,5.8616,bushland
34.80293498,2.678910925,2021,6.2549,bushland
34.80832487,2.674060022,2021,3.8494,bushland
34.81048083,2.675946484,2021,3.97735,bushland
34.80724689,2.682414354,2021,5.8033,bushland
34.80428245,2.69804504,2021,3.43875,bushland
34.80616891,2.696428073,2021,3.6975,bushland
34.80994184,2.697506051,2021,4.985,bushland
34.80832487,2.696967062,2021,3.62745,wooded_grassland
34.80536043,2.698584029,2021,4.01165,bushland
34.80050953,2.699662008,2021,4.3852,shrubland
34.80536043,2.703165437,2021,3.6134,wooded_grassland
34.80967234,2.6950806,2021,5.0395,wooded_grassland
34.80347397,2.704243416,2021,6.5741,bushland
34.80482144,2.724725004,2021,4.51755,bushland
34.80536043,2.738738722,2021,3.0694,bushland
34.80805538,2.739008217,2021,6.9098,bushland
34.81048083,2.737930239,2021,24.8711,bushland
34.8120978,2.740625185,2021,7.6924,wooded_grassland
34.80859437,2.738738722,2021,5.433,bushland
34.8118283,2.741972657,2021,9.2232,wooded_grassland
34.8118283,2.737660744,2021,13.944,bushland
34.81317577,2.734965798,2021,3.84015,wooded_grassland
34.81155881,2.740894679,2021,5.1343,bushland
34.80859437,2.740086195,2021,4.008,bushland
34.82853696,2.676485473,2021,4.10305,bushland
34.82934545,2.694811105,2021,15.36365,bushland
34.82503354,2.699392513,2021,3.53855,wooded_grassland
34.82557252,2.701817964,2021,6.9534,wooded_grassland
34.8317709,2.701278975,2021,4.55985,wooded_grassland
34.82934545,2.699123018,2021,25.2778,bushland
34.82557252,2.703434932,2021,5.0455,wooded_grassland
34.82449455,2.708285834,2021,8.4403,bushland
34.82341657,2.713406231,2021,3.4163,bushland
34.12542559,2.297037097,2022,6.966,wooded_grassland
34.12623408,2.289760743,2022,12.6357,wooded_grassland
34.13135447,2.291108216,2022,13.83085,wooded_grassland
34.12919852,2.295150635,2022,8.7612,cropland
34.12946801,2.291108216,2022,9.2243,wooded_grassland
34.1248866,2.294342151,2022,8.88945,cropland
34.12623408,2.288143776,2022,15.23895,wooded_grassland
34.12919852,2.291108216,2022,10.1208,grassland
34.13431891,2.293264173,2022,12.6526,grassland
34.12677306,2.292725184,2022,9.4056,cropland
34.13351043,2.319135653,2022,12.4356,grassland
34.13297144,2.318327169,2022,12.53105,wooded_grassland
34.12758155,2.318057675,2022,12.8733,wooded_grassland
34.12973751,2.318866159,2022,13.2767,grassland
34.13189346,2.321561105,2022,10.6631,grassland
34.13027649,2.317518686,2022,13.5126,wooded_grassland
34.13027649,2.322100094,2022,14.0361,grassland
34.12758155,2.320213632,2022,13.6371,grassland
34.13458841,2.319944137,2022,12.8807,grassland
34.13458841,2.33773078,2022,14.5776,grassland
34.13566639,2.341503704,2022,12.8448,grassland
34.13728335,2.339617242,2022,13.7809,grassland
34.13404942,2.338000274,2022,15.1904,grassland
34.13809184,2.343929155,2022,11.2315,grassland
34.13270195,2.338269769,2022,12.8957,grassland
34.14024779,2.340156231,2022,12.2903,wooded_grassland
34.13566639,2.342312188,2022,12.5299,grassland
34.13943931,2.339617242,2022,13.51315,grassland
34.13620538,2.341234209,2022,12.8302,grassland
34.15156657,2.27547753,2022,14.9021,grassland
34.15722595,2.268201177,2022,15.6952,wooded_grassland
34.15291404,2.276555509,2022,13.62355,grassland
34.1599209,2.273321574,2022,10.5753,grassland
34.15587848,2.271704606,2022,13.486,grassland
34.15102758,2.268470671,2022,10.63475,grassland
34.15021909,2.27547753,2022,13.02905,grassland
34.15938191,2.274669047,2022,11.79735,wooded_grassland
34.15372252,2.27547753,2022,14.23775,grassland
34.15399202,2.274399552,2022,13.2595,grassland
34.14860213,2.289221754,2022,11.85725,grassland
34.15749545,2.289491249,2022,11.69335,grassland
34.14860213,2.292725184,2022,12.1314,grassland
34.15453101,2.290569227,2022,10.1245,grassland
34.15453101,2.290030238,2022,10.2483,grassland
34.15372252,2.289760743,2022,11.21825,grassland
34.15210556,2.290030238,2022,10.61365,grassland
34.15129707,2.288682765,2022,11.6074,grassland
34.15560899,2.288143776,2022,8.80385,wooded_grassland
34.1548005,2.289491249,2022,11.28795,grassland
34.15641747,2.304582946,2022,10.4675,grassland
34.15453101,2.305660924,2022,8.666,grassland
34.1596514,2.305121935,2022,11.9535,grassland
34.15668696,2.302696484,2022,9.856,grassland
34.15641747,2.309972837,2022,8.2554,wooded_grassland
34.16019039,2.302965978,2022,12.8869,grassland
34.15722595,2.301349011,2022,11.55,grassland
34.15399202,2.307816881,2022,9.92665,grassland
34.15938191,2.311050816,2022,11.85985,grassland
34.15560899,2.309164354,2022,10.21375,wooded_grassland
34.15668696,2.333418866,2022,12.3851,grassland
34.15695646,2.332879877,2022,11.39455,wooded_grassland
34.16126837,2.335035834,2022,12.7802,grassland
34.15884292,2.335574823,2022,13.02405,grassland
34.16099888,2.342042693,2022,12.15875,grassland
34.16019039,2.33422735,2022,14.2315,grassland
34.16045989,2.336652801,2022,13.1829,grassland
34.15560899,2.336113812,2022,13.95145,grassland
34.16180736,2.335035834,2022,14.38635,grassland
34.16261584,2.332340888,2022,13.69435,grassland
34.09847613,2.265236736,2022,12.8881,woodland
34.0952422,2.272782585,2022,13.29885,woodland
34.09955411,2.270087639,2022,13.6811,wooded_grassland
34.09658967,2.267123198,2022,13.9576,woodland
34.09820664,2.270896122,2022,13.95915,woodland
34.09389473,2.265236736,2022,13.81475,wooded_grassland
34.09119978,2.271165617,2022,15.9896,wooded_grassland
34.09362523,2.274399552,2022,13.0463,grassland
34.09578119,2.268470671,2022,14.3738,wooded_grassland
34.09847613,2.26604522,2022,14.2698,woodland
34.08176747,2.290030238,2022,14.1776,wooded_grassland
34.0901218,2.298654065,2022,12.4917,grassland
34.08796584,2.296228614,2022,18.39815,cropland
34.08688787,2.294611646,2022,17.2171,cropland
34.08634888,2.295689624,2022,13.28185,grassland
34.08580989,2.297845581,2022,17.9957,grassland
34.08338444,2.2919167,2022,16.2506,wooded_grassland
34.08338444,2.29542013,2022,13.8419,grassland
34.08176747,2.29838457,2022,18.01525,wooded_grassland
34.08607938,2.318057675,2022,11.8264,wooded_grassland
34.09362523,2.316710202,2022,13.8412,grassland
34.08446241,2.315632224,2022,11.79735,grassland
34.09389473,2.313476267,2022,11.4092,wooded_grassland
34.08931332,2.315093234,2022,12.2388,wooded_grassland
34.08607938,2.317518686,2022,12.92755,grassland
34.08877433,2.315901718,2022,12.99645,grassland
34.08850483,2.318866159,2022,12.04975,grassland
34.08985231,2.320483126,2022,12.17045,wooded_grassland
34.09119978,2.318866159,2022,13.14705,wooded_grassland
34.08769635,2.339617242,2022,13.51715,cropland
34.09389473,2.339078253,2022,10.9958,grassland
34.08796584,2.342042693,2022,17.71085,grassland
34.09200826,2.33719179,2022,8.3196,cropland
34.09443371,2.337461285,2022,15.4027,grassland
34.08877433,2.339347747,2022,10.9873,cropland
34.08850483,2.340964715,2022,11.33405,wooded_grassland
34.09578119,2.338000274,2022,16.21,wooded_grassland
34.09119978,2.33719179,2022,10.8251,cropland
34.09551169,2.33773078,2022,11.1851,wooded_grassland
34.10844743,2.266853704,2022,17.7751,wooded_grassland
34.10763895,2.266853704,2022,16.74725,woodland
34.10871693,2.271165617,2022,14.0583,woodland
34.11222036,2.264967242,2022,17.09435,wooded_grassland
34.11168137,2.26900966,2022,14.214,woodland
34.10709996,2.272782585,2022,13.72325,grassland
34.1103339,2.271165617,2022,14.00745,woodland
34.11275935,2.273860563,2022,15.7939,wooded_grassland
34.10575249,2.264967242,2022,14.2473,wooded_grassland
34.10817794,2.270626628,2022,14.77175,woodland
34.12300014,2.294342151,2022,12.46955,wooded_grassland
34.11707126,2.293803162,2022,10.7158,cropland
34.11814924,2.290030238,2022,11.61615,grassland
34.11976621,2.292994678,2022,11.31535,grassland
34.11949671,2.291108216,2022,12.8705,wooded_grassland
34.11680177,2.296767603,2022,11.76655,cropland
34.12407812,2.291377711,2022,11.92405,wooded_grassland
34.12407812,2.289760743,2022,13.05065,wooded_grassland
34.11787974,2.290569227,2022,15.7667,wooded_grassland
34.12273065,2.290030238,2022,14.32525,wooded_grassland
34.10979491,2.314284751,2022,11.39935,wooded_grassland
34.104944,2.310781321,2022,14.39095,grassland
34.10548299,2.31482374,2022,12.4781,wooded_grassland
34.10844743,2.308086375,2022,13.72625,cropland
34.10763895,2.313745762,2022,20.5912,wooded_grassland
34.10790844,2.307816881,2022,13.29255,cropland
34.10844743,2.308894859,2022,17.07305,grassland
34.10925592,2.30835587,2022,12.99685,grassland
34.10817794,2.311050816,2022,17.03595,cropland
34.11222036,2.308894859,2022,10.13595,wooded_grassland
34.10683047,2.338539263,2022,12.5326,grassland
34.11356783,2.330993415,2022,14.56275,grassland
34.10709996,2.336922296,2022,12.2098,grassland
34.11437631,2.338539263,2022,12.24675,grassland
34.11437631,2.334496845,2022,14.20395,wooded_grassland
34.10871693,2.336922296,2022,13.6371,grassland
34.10763895,2.338808758,2022,12.43,grassland
34.11599328,2.337461285,2022,12.5823,grassland
34.1100644,2.334496845,2022,13.2211,wooded_grassland
34.10709996,2.337461285,2022,12.33895,grassland
34.13431891,2.27547753,2022,11.5353,grassland
34.1351274,2.271435112,2022,12.04065,grassland
34.13108498,2.268740166,2022,12.447,grassland
34.12569509,2.272243595,2022,13.34955,grassland
34.12812054,2.27251309,2022,13.6285,grassland
34.13404942,2.273591068,2022,12.94845,grassland
34.13377992,2.266853704,2022,11.53105,wooded_grassland
34.13243245,2.270357133,2022,12.401,wooded_grassland
34.12758155,2.271165617,2022,15.40635,grassland
39.03507795,-0.136229513,2022,3.38225,shrubland
39.07900556,-0.165334928,2022,3.38225,shrubland
39.03831188,-0.129761643,2022,8.5366,shrubland
39.03426946,-0.132995578,2022,4.10295,shrubland
39.0771191,-0.166951896,2022,4.10295,shrubland
39.03588643,-0.135421029,2022,2.98575,shrubland
39.08304798,-0.159945036,2022,2.98575,shrubland
39.03507795,-0.128683664,2022,4.0027,shrubland
39.03480845,-0.136499007,2022,3.2016,shrubland
39.04127632,-0.130839621,2022,4.0955,shrubland
39.07819708,-0.168568863,2022,4.0955,shrubland
39.03507795,-0.130570127,2022,3.513,shrubland
39.07604112,-0.169107852,2022,3.513,shrubland
39.04154582,-0.134343051,2022,3.97505,shrubland
39.03480845,-0.132995578,2022,3.9746,shrubland
39.07631062,-0.16722139,2022,3.9746,shrubland
39.03777289,-0.106585108,2022,5.464,shrubland
39.07846657,-0.14781778,2022,5.464,shrubland
39.02995755,-0.10550713,2022,5.2088,shrubland
39.07577163,-0.142427888,2022,5.2088,shrubland
39.03373047,-0.107124098,2022,5.3862,shrubland
39.07765809,-0.146200812,2022,5.3862,shrubland
39.03480845,-0.108471571,2022,4.32435,shrubland
39.07631062,-0.143236372,2022,4.32435,shrubland
39.03507795,-0.108202076,2022,4.65825,shrubland
39.07927506,-0.145661823,2022,4.65825,shrubland
39.03480845,-0.109549549,2022,5.39935,shrubland
39.08089203,-0.144044856,2022,5.39935,shrubland
39.03049654,-0.103890163,2022,4.21015,shrubland
39.07523264,-0.146739802,2022,4.21015,shrubland
39.03130502,-0.10901056,2022,3.6858,shrubland
39.07442416,-0.147009296,2022,3.6858,shrubland
39.03184401,-0.110088538,2022,3.78335,shrubland
39.07577163,-0.150512726,2022,3.78335,shrubland
39.03103553,-0.106585108,2022,5.6543,shrubland
39.07846657,-0.142966877,2022,5.6543,shrubland
39.07092073,-0.119251354,2022,4.7549,shrubland
39.06930376,-0.118712365,2022,5.4873,shrubland
39.07172921,-0.11844287,2022,8.7557,shrubland
39.07496314,-0.116825903,2022,5.40425,shrubland
39.07388517,-0.11547843,2022,6.0971,shrubland
39.07253769,-0.116017419,2022,4.98615,shrubland
39.07631062,-0.115208935,2022,4.93805,shrubland
39.07011224,-0.116017419,2022,4.88385,shrubland
39.07011224,-0.119790343,2022,3.5102,shrubland
39.07550213,-0.113591968,2022,6.3125,shrubland
39.05987145,-0.154824639,2022,5.73025,shrubland
39.06418336,-0.154824639,2022,6.2123,shrubland
39.06472235,-0.151590704,2022,6.4396,shrubland
39.06310538,-0.155363628,2022,5.49215,shrubland
39.09760069,-0.190397924,2022,5.49215,shrubland
39.0571765,-0.15132121,2022,4.6946,shrubland
39.09867867,-0.187433484,2022,4.6946,shrubland
39.05636802,-0.155633123,2022,5.08,shrubland
39.1019126,-0.186894495,2022,5.08,shrubland
39.06175791,-0.153477166,2022,4.7908,shrubland
39.05987145,-0.155363628,2022,8.5492,shrubland
39.05690701,-0.155094134,2022,6.19935,shrubland
39.10002614,-0.189589441,2022,6.19935,shrubland
39.10730249,-0.163448466,2022,2.80245,shrubland
39.10487704,-0.160484026,2022,2.92725,shrubland
39.05448156,-0.132726083,2022,3.9339,shrubland
39.10622452,-0.161023015,2022,2.8184,shrubland
39.06014094,-0.129761643,2022,6.2815,shrubland
39.10379907,-0.162909477,2022,5.82225,shrubland
39.05340358,-0.132187094,2022,6.74615,shrubland
39.05582903,-0.130839621,2022,4.6546,shrubland
39.06041044,-0.107124098,2022,3.1906,shrubland
39.10433805,-0.149165253,2022,3.1906,shrubland
39.05906296,-0.104159657,2022,4.6619,shrubland
39.10245159,-0.149973737,2022,4.6619,shrubland
39.05636802,-0.10901056,2022,4.5139,shrubland
39.09921766,-0.147548285,2022,4.5139,shrubland
