longitude,latitude,year,SOC,LC,elev,slope,aspect,roughness,twi,SR_B2-1,SR_B3-1,SR_B4-1,SR_B5-1,SR_B6-1,SR_B7-1,EVI-1,ST_B10-1,VV-1,VH-1,VV/VH-1,prec-1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,EVI,ST_B10,VV,VH,VV/VH,prec
33.51313389,-2.673790527,2021,9.154,cropland,1199,2.0748339406678893,200.12747192382807,4.852731704711914,0.7936305999755859,0.0699675,0.1248024999999999,0.1480125,0.2809475,0.2682425,0.2272675,0.1834821725352886,289.75748162,0.0919706388260532,0.015397428171495,5.973116925871852,10.351966857910156,0.09352125,0.1344412499999999,0.16537875,0.28951375,0.3457925,0.2651624999999999,0.1880250514327562,285.39779711,0.0544468040229486,0.0104751173638075,5.1977273506325945,9.643789291381836
33.51717631,-2.674329517,2021,9.857,cropland,1198,0.928421008946112,141.82293701171875,5.311574459075928,-0.4427553415298462,0.0561762499999999,0.1098974999999999,0.12967,0.24143,0.2251775,0.18168625,0.1978025225940586,292.73970407,0.1029570398871944,0.0282039674782605,3.650445277479242,10.351966857910156,0.0792625,0.1527974999999999,0.1633575,0.2992625,0.34109,0.27025,0.1814220738683415,283.1060147,0.0992315273227032,0.0265016945599652,3.7443465020009374,9.643789291381836
33.5179848,-2.674868506,2021,10.7791,grassland,1197,1.854334115982056,149.66647338867188,5.04240608215332,-0.8644552230834961,0.06554,0.12478875,0.15523125,0.2663725,0.30485875,0.226635,0.1687220237539728,292.5739301,0.0650336414094183,0.0171173738784743,3.799276797429794,10.351966857910156,0.0731987499999999,0.1356099999999999,0.17445375,0.31946125,0.345325,0.2937075,0.2029169753735129,284.25788744,0.0558765754196838,0.0104617717209479,5.3410241506034986,9.643789291381836
33.51475086,-2.673251538,2021,6.4788,cropland,1201,2.073479242336225,173.17453002929688,6.159910678863525,-1.0195872783660889,0.05537875,0.1087425,0.1347024999999999,0.2491025,0.2379925,0.1982275,0.1806210558323998,295.37670649999995,0.0919670173635574,0.0243396581979243,3.7784843408935,10.351966857910156,0.10149625,0.165475,0.1900875,0.35097625,0.36733875,0.2983,0.205615653799341,283.20342827,0.0792957116681842,0.0167148060348849,4.7440401942259385,9.643789291381836
33.51313389,-2.650613993,2021,5.227,cropland,1213,1.8543341688295631,332.90380859375,11.86324977874756,-1.5290123224258425,0.114435,0.1667125,0.1818375,0.3455175,0.3226925,0.2323825,0.2172558097147631,282.34892327,0.0789393399828501,0.0229049927546754,3.4463813557302525,10.351966857910156,0.0822875,0.1576374999999999,0.1837349999999999,0.34318,0.3494775,0.2894175,0.2525512833728481,283.24615352,0.0638829656667675,0.0130794497431536,4.884224254174495,9.643789291381836
33.51178642,-2.660046304,2021,11.0908,cropland,1211,1.8543341688295631,50.75318145751953,11.08577823638916,0.558096170425415,0.0722087499999999,0.1369575,0.1534712499999999,0.30463875,0.29795625,0.22884875,0.2076215655960733,291.31268072,0.1187410024202251,0.0168525469080458,7.045878766463184,10.351966857910156,0.0741475,0.124555,0.1563999999999999,0.327175,0.3432075,0.27177625,0.2215642411032122,284.56892726,0.0803752216520431,0.0167245998982409,4.805808338679406,9.643789291381836
33.50720501,-2.652500455,2021,5.6582,cropland,1214,2.073472223190577,15.907211303710938,11.548209190368652,-1.1624031066894531,0.143805,0.197265,0.2416225,0.4096749999999999,0.3137,0.23362,0.1878922635380199,274.50285836,0.0906782220212092,0.0173542269924762,5.225137487283163,10.351966857910156,0.0868249999999999,0.1547224999999999,0.1838449999999999,0.36507,0.3720549999999999,0.3273675,0.2398219485682093,283.39654640000003,0.0706478950063179,0.0128801858192487,5.4850058840563225,9.643789291381836
33.51124743,-2.657890347,2021,3.5188,cropland,1221,3.818720989535586,163.49856567382812,10.864652633666992,-0.2370070815086364,0.0545812499999999,0.11461375,0.13782375,0.2808375,0.2756125,0.22361,0.1904328890190507,287.0196476,0.103987076046187,0.0293531708854134,3.5426181536612678,10.351966857910156,0.0832362499999999,0.14480875,0.1836525,0.35738375,0.35429,0.30061,0.2135366642723927,283.17779312000005,0.0769322967032304,0.0191784053461894,4.011402163763124,9.643789291381836
33.51151693,-2.651422477,2021,5.9783,cropland,1215,3.704791833671086,318.299072265625,14.614030838012695,-0.9721685647964478,0.0443375,0.09788,0.1313475,0.2856775,0.26882,0.212775,0.1901854568970912,288.1817744,0.0947586186127103,0.0187160458536536,5.062961447821634,10.351966857910156,0.1688025,0.1791975,0.2398624999999999,0.3698275,0.3724949999999999,0.308035,0.2496480817539137,285.25594928,0.0625158130458994,0.0147128173026753,4.249071524495289,9.643789291381836
33.50531855,-2.651961466,2021,3.4304,cropland,1213,2.930739772566043,14.117141723632812,9.381797790527344,-1.55668306350708,0.1021699999999999,0.14464375,0.18891875,0.36604625,0.288455,0.22051625,0.1914778857621915,281.98661315000004,0.0889059039803594,0.024869602992013,3.574882317538881,10.351966857910156,0.089025,0.162615,0.2000425,0.3476625,0.3615775,0.3113075,0.2019849609246732,270.51744704,0.0600367485963497,0.0148082980619199,4.054263923194279,9.643789291381836
33.50531855,-2.653308939,2021,5.4092,cropland,1218,2.073472502896448,351.40045166015625,9.282856941223145,-1.2939794063568115,0.131595,0.1971275,0.240935,0.3648225,0.298905,0.226635,0.1698512999939675,276.94332464,0.0924790219426078,0.0193644027024441,4.775722926425988,10.351966857910156,0.08672875,0.1534025,0.186815,0.34472,0.37443375,0.313975,0.2148331395900649,282.10111682,0.0721574468239748,0.0133414419223875,5.408519352236668,9.643789291381836
33.5080135,-2.658429336,2021,5.1497,cropland,1226,2.07347418300773,65.73253631591797,8.887458801269531,0.1601604372262954,0.0497825,0.1124825,0.1400925,0.29845125,0.25133,0.2233899999999999,0.1966842328580316,288.19202846,0.0957616983537981,0.021866379588803,4.379403456566441,10.351966857910156,0.088915,0.14513875,0.1795275,0.3461774999999999,0.35218625,0.27707,0.2283993920074124,285.06624917,0.0731683404665575,0.0168606242085432,4.3395985558757175,9.643789291381836
33.51124743,-2.657081863,2021,5.8293,cropland,1225,1.854334115982056,173.97116088867188,9.263420104980469,-0.8229007124900818,0.0590912499999999,0.12173625,0.1375075,0.3039925,0.27443,0.2218775,0.1912633870318815,284.64241469,0.0911411879512818,0.0152776329400913,5.965661585710062,10.351966857910156,0.0840475,0.17327125,0.20918625,0.359185,0.3528875,0.3057525,0.231988376101046,280.73219981,0.0932533418210456,0.011697871314135,7.97182148074783,9.643789291381836
33.51016945,-2.651961466,2021,7.2618,cropland,1212,3.3428006460690813,316.1978759765625,14.279990196228027,-0.1071145012974739,0.0629,0.1102274999999999,0.137205,0.268435,0.2004825,0.2164599999999999,0.188897795885948,291.5485241,0.1395768728166048,0.0285372683230822,4.891038316505876,10.351966857910156,0.077365,0.14859,0.186595,0.379315,0.3548125,0.2977225,0.2536726739731504,282.31303406,0.1035058849175598,0.0244821904686103,4.227803269902213,9.643789291381836
33.52148823,-2.634444318,2021,13.8362,cropland,1165,3.818716765755331,339.449462890625,11.070704460144045,-0.0952310264110565,0.1767912499999999,0.27135,0.26756875,0.43903125,0.35015125,0.25480875,0.2082504500423447,279.26245121,0.1058168458291267,0.029223462012188,3.6209551690006583,10.992615699768066,0.1706174999999999,0.1993275,0.2543275,0.3915249999999999,0.36683,0.2894725,0.2241446363696726,264.31032272,0.0772779731905734,0.0245912318782346,3.14250109848995,11.192251205444336
33.5228357,-2.630940888,2021,7.1314,cropland,1157,2.933203982594669,63.16891479492188,6.200138092041016,3.07097601890564,0.14263625,0.21988375,0.227075,0.416275,0.33735,0.26332,0.2048785593345767,276.08881964,0.0827000837160679,0.0135325249965526,6.111208642669092,10.992615699768066,0.1862925,0.2036175,0.249185,0.393065,0.418255,0.3429875,0.2605809583893354,263.85914408,0.0551329815866924,0.0091682334056142,6.013479276490864,11.192251205444336
33.51582884,-2.627437459,2021,4.9338,cropland,1181,3.342755199122454,135.72348022460938,12.3375825881958,0.57509845495224,0.11956375,0.196055,0.20445625,0.36318625,0.296705,0.21234875,0.2110566556821787,277.99265678,0.0854348345640888,0.0223026023062532,3.8307114744244166,10.992615699768066,0.216075,0.23582,0.2564725,0.3781049999999999,0.397795,0.31887,0.2451822257574661,264.23170826,0.0628433943760505,0.0109139766425768,5.758065683491567,11.192251205444336
33.51528985,-2.629054426,2021,4.2494,cropland,1176,2.074773967392829,124.63883972167967,17.24329376220703,-0.7963378429412842,0.08254875,0.13699875,0.1635225,0.32545625,0.29429875,0.22081875,0.2030091159263498,283.93146653,0.134283574077264,0.0218013750026237,6.159408480479024,10.992615699768066,0.1574175,0.1928375,0.2351599999999999,0.38210625,0.38557125,0.31811375,0.2455424103583301,283.42559957000003,0.1113830774678664,0.015276502040618,7.291137537357374,11.192251205444336
33.51367288,-2.634444318,2021,4.4302,cropland,1181,1.3121348859319872,127.94816589355467,8.217803955078125,0.1701030731201172,0.07704875,0.129835,0.15831125,0.30315375,0.2572149999999999,0.2121425,0.1604473109007409,280.84328546,0.0783653738894069,0.0180569720831061,4.339895610888406,10.992615699768066,0.2500925,0.2596075,0.28048,0.40286875,0.45371625,0.3551425,0.2488574125422335,272.22303902,0.0632279709512514,0.0139086459545158,4.545947258850347,11.192251205444336
33.5228357,-2.634444318,2021,5.3062,cropland,1168,4.718788877161752,339.449462890625,10.375764846801758,-1.6052604913711548,0.19084375,0.25651375,0.25353,0.421775,0.3427537499999999,0.24650375,0.1961877193579313,279.50854865,0.1011274356300779,0.0267349733876555,3.7825897248422935,10.992615699768066,0.0963399999999999,0.1452075,0.2050475,0.3635575,0.3691399999999999,0.3016275,0.2532069691748038,275.58978872,0.0837993764676771,0.0203782211218954,4.112202726941596,11.192251205444336
33.52041025,-2.63633078,2021,4.5905,cropland,1172,1.8562975796565035,326.528564453125,11.059155464172363,0.4984261989593506,0.29531625,0.3252224999999999,0.32053375,0.45286375,0.34792375,0.26055625,0.2065362770225894,275.45306792,0.0951033422091226,0.0203322713465156,4.677457849558976,10.992615699768066,0.1592325,0.2108775,0.2338124999999999,0.4194374999999999,0.400765,0.3222799999999999,0.201827271767067,277.69528904000003,0.0780663124998924,0.0122171518397301,6.389894594419369,11.192251205444336
33.51394238,-2.636600275,2021,7.2352,cropland,1172,0.9274099368611016,101.771728515625,9.058999061584473,1.2266446352005005,0.1644574999999999,0.2360125,0.23032,0.4207025,0.3174125,0.232795,0.1757685558299753,269.2630337,0.0951633396383283,0.0258647963942883,3.6792611156739303,10.992615699768066,0.20876,0.2438225,0.25343375,0.4149137499999999,0.411655,0.3280825,0.2243571467564894,274.79509907,0.1126174836796332,0.0189407943138105,5.945763509903029,11.192251205444336
33.52014075,-2.632018867,2021,4.088,cropland,1164,2.074777662866189,97.99234008789062,6.119439601898193,-1.0906734466552734,0.177135,0.1976224999999999,0.18489,0.39763,0.298025,0.221905,0.1721462219479558,271.76502434,0.0870396120393707,0.0178452175707418,4.87747553059128,10.992615699768066,0.17390375,0.1961375,0.221355,0.3772525,0.36406625,0.28906,0.2536117840653019,268.91439566,0.1008023059564412,0.018370860829539,5.487075804001414,11.192251205444336
33.53711891,-2.696158578,2021,12.5656,cropland,1193,4.718797948261284,41.85877990722656,5.2503342628479,-0.8961277008056641,0.0677674999999999,0.13924,0.16645125,0.36335125,0.32815125,0.23934,0.1943802199021905,277.59958448,0.0713630166415519,0.0192174000254669,3.7134584567621753,10.351966857910156,0.0570425,0.1168825,0.11728125,0.358745,0.3192275,0.2491575,0.2590209509708296,287.18542157,0.0614600545231489,0.0154489345022605,3.9782714150387353,9.643789291381836
33.53631043,-2.696967062,2021,7.174,cropland,1193,2.073487264111662,60.66371154785156,4.044515132904053,-0.7913730144500732,0.0815175,0.1403674999999999,0.17334,0.3346825,0.2897475,0.2352425,0.1843145916156579,274.6464152,0.1236919355325149,0.0214318348046208,5.771411391517736,10.351966857910156,0.0520649999999999,0.11048875,0.139185,0.33532875,0.30496875,0.2473287499999999,0.2603728751073482,286.12583537,0.062478622505539,0.0157588715909029,3.964663468773104,9.643789291381836
33.54196981,-2.676485473,2021,4.4676,cropland,1177,0.0,45.60404968261719,4.430028438568115,-0.7270057201385498,0.0651549999999999,0.12124125,0.154365,0.3275875,0.283945,0.2216575,0.1912506482393507,278.8163996,0.1241106928428405,0.0186330311745553,6.660789201722703,10.351966857910156,0.0618,0.1144625,0.13638,0.270525,0.30028,0.2220975,0.2330121811468104,288.6602972,0.1217150693788323,0.0189278548083728,6.430473532848067,9.643789291381836
33.5379274,-2.676215979,2021,12.26,cropland,1173,2.073480182393619,322.345458984375,4.627547740936279,2.9658052921295166,0.0610299999999999,0.1158925,0.139515,0.3041299999999999,0.2789125,0.2099975,0.1883614403385168,280.32716444,0.1160991799931401,0.0220406674274113,5.267498381140258,10.351966857910156,0.0604525,0.0964225,0.13011,0.284385,0.3121325,0.2498449999999999,0.1719634703196346,285.9600614,0.0874486477674561,0.0192339076403138,4.546587693088731,9.643789291381836
33.5427783,-2.67864143,2021,10.5006,grassland,1177,0.9284241646369972,70.74557495117188,8.01075553894043,-0.8768326640129089,0.06420625,0.12377125,0.1383325,0.33717125,0.29171375,0.21872875,0.1735016449470582,274.84466036000003,0.1180801585187236,0.0244882866895553,4.821903631546709,10.351966857910156,0.059875,0.13088,0.1498,0.32547,0.329045,0.27289,0.2083919605432705,288.08948786,0.0930235712860768,0.0206646538054319,4.501578984189157,9.643789291381836
33.5376579,-2.675138,2021,16.4267,grassland,1167,0.9274099469184875,112.68034362792967,5.723891735076904,4.804313659667969,0.05828,0.1239775,0.1478749999999999,0.329815,0.274375,0.1979524999999999,0.2181241324608369,284.44929656,0.1042123818702748,0.0255745537832641,4.074846535092664,10.351966857910156,0.0475825,0.11713,0.1226025,0.297695,0.28763,0.2165699999999999,0.2358131549136221,288.79359998,0.0999325953950542,0.0251556471310413,3.972571044365632,9.643789291381836
33.53846639,-2.677832946,2021,8.3281,cropland,1178,0.9274099368611016,310.83740234375,5.84368896484375,0.9041975140571594,0.0572075,0.1091274999999999,0.1346474999999999,0.3094375,0.287245,0.221465,0.1803912973843262,285.6182594,0.1207753697724675,0.0287626561911334,4.199033947695639,10.351966857910156,0.053385,0.1102549999999999,0.1241975,0.322445,0.2743475,0.21536,0.2036497210076115,288.51674036,0.1024015416506999,0.0171248599050794,5.979700985485234,9.643789291381836
33.53469346,-2.654117423,2021,8.8744,cropland,1174,2.622915733300514,102.18284606933594,29.602310180664062,-1.6397128105163574,0.1059649999999999,0.17004,0.1997125,0.38014,0.3188425,0.22823,0.1994654961859085,285.18075284,0.106221167567001,0.0228000856492285,4.658805637890009,10.351966857910156,0.070765,0.1227262499999999,0.15080375,0.31744,0.34923,0.26882,0.2463391939882719,286.24888409,0.0918200795591861,0.0192258653808734,4.775861982812598,9.643789291381836
33.53523245,-2.656812369,2021,6.8079,cropland,1175,4.144195079803467,95.1463623046875,8.461738586425781,-1.3778281211853027,0.0626249999999999,0.132365,0.145565,0.3123525,0.2935425,0.2185225,0.1909929996557207,285.29696552,0.1080138334496379,0.0179871523727569,6.005054675204408,10.351966857910156,0.05014,0.1209799999999999,0.1463625,0.308475,0.343455,0.29588,0.2026260612518474,286.97179532,0.0794349641697415,0.010157132158698,7.820609491796144,9.643789291381836
33.53738841,-2.653039444,2021,16.9774,cropland,1167,2.930740035965987,115.12722778320312,7.560142993927002,0.9027557373046876,0.083745,0.145785,0.17136,0.3714774999999999,0.29522,0.2156624999999999,0.2002964141122035,279.83838758,0.1298846641504289,0.0302793221040949,4.289549934569488,10.351966857910156,0.0714524999999999,0.1183675,0.1471325,0.3215375,0.288345,0.21569,0.2237449780347688,289.3609913,0.1076441216643612,0.023636459724927,4.554155864164352,9.643789291381836
33.53738841,-2.656003885,2021,8.7046,cropland,1166,2.933257673393722,73.5462417602539,7.611614227294922,-1.3300487995147705,0.0761824999999999,0.13473,0.158325,0.314525,0.289995,0.2142325,0.1906850759863847,281.92337978,0.138327850528487,0.0273674965991199,5.054457576252529,10.351966857910156,0.0665299999999999,0.1395425,0.1559875,0.322775,0.3279175,0.275255,0.2278934160023619,280.82619536,0.1006995104267267,0.0230345700411165,4.371668767725146,9.643789291381836
33.53469346,-2.649805509,2021,4.0491,cropland,1181,1.3121429644008058,97.32372283935548,8.967679977416992,-0.0975546017289161,0.26893,0.2871075,0.306715,0.4728425,0.3489825,0.241925,0.1904178992825324,276.44771174,0.099265443680992,0.0202345879434008,4.905730917706462,10.992615699768066,0.09337,0.17301,0.2004825,0.36782,0.358085,0.2908475,0.2546317703998274,285.71054594,0.0642644232873681,0.0102284116431022,6.282932827669929,11.192251205444336
33.5379274,-2.64926652,2021,8.6533,cropland,1174,1.8563166748796027,90.09776306152344,4.752975463867188,-0.5808894038200378,0.0831399999999999,0.14101375,0.16603875,0.34483,0.2884275,0.21113875,0.1903751481275152,279.42138914,0.1394075438307412,0.0216603508998435,6.436070425421797,10.992615699768066,0.0779425,0.15222,0.17378,0.3043225,0.3451875,0.286585,0.2252662851741193,286.70860778,0.110104979486413,0.0178193929953589,6.178941084866926,11.192251205444336
33.53577144,-2.653308939,2021,8.4898,grassland,1171,4.144185241125768,103.80964660644533,16.893497467041016,-0.10413359105587,0.072085,0.1561525,0.1486175,0.3172474999999999,0.296155,0.2125274999999999,0.198414103154094,283.8579791,0.0946282428832124,0.0226611236568537,4.175796589618468,10.351966857910156,0.0726625,0.14318625,0.17230875,0.3243975,0.364905,0.28263875,0.2216525243579495,287.93396795,0.0413503185824737,0.0114815267420885,3.601465163242907,9.643789291381836
33.53684942,-2.650613993,2021,8.7802,cropland,1173,2.930739443532929,138.8466339111328,8.016081809997559,-0.744157612323761,0.0874025,0.1651725,0.1762274999999999,0.3961174999999999,0.298685,0.2174775,0.1939373498039546,277.56540428,0.1257220173800783,0.0320806119201065,3.918940751291648,10.351966857910156,0.0769799999999999,0.149745,0.1536225,0.352475,0.336525,0.259085,0.2321182616201943,286.60264916,0.1004857446654664,0.0191940810811876,5.235246440839195,9.643789291381836
33.53873588,-2.654386917,2021,17.0274,cropland,1164,2.7832702390866952,103.450439453125,4.871510028839111,3.0365424156188965,0.0690875,0.1303575,0.1435024999999999,0.34461,0.2741275,0.21261,0.1890102248842391,278.39940116,0.1113196627150518,0.0260385576152699,4.27518545227597,10.351966857910156,0.0713424999999999,0.12912,0.14903,0.3317125,0.34637,0.2579575,0.2221684304484973,277.66452686,0.0807326301176487,0.0173480091591417,4.6537115225758106,9.643789291381836
33.54385628,-2.618274643,2021,8.5617,cropland,1179,1.8562707552307112,149.90188598632812,7.933713436126709,-0.4171218574047088,0.07511,0.1119875,0.1382775,0.2927175,0.2156624999999999,0.1934699999999999,0.178300586004826,287.92200488000003,0.0741537960551153,0.0172216946380789,4.305836191704007,10.992615699768066,0.0844737499999999,0.14370875,0.16647875,0.3144699999999999,0.31632625,0.24815375,0.1972033177558406,284.82186074000003,0.0658462118881913,0.013909877243029,4.733773759304025,11.192251205444336
33.54655122,-2.622317062,2021,8.427,cropland,1185,5.393666941025868,48.83982849121094,9.893699645996094,-0.997409164905548,0.0506074999999999,0.1065424999999999,0.1266725,0.3151575,0.235325,0.1655849999999999,0.2508077724598981,285.92929922,0.1202789283835838,0.0257195542733095,4.676555709536665,10.992615699768066,0.08417125,0.15619375,0.1922875,0.335205,0.3322625,0.27521375,0.2059029891076722,282.78301181,0.0920694905861512,0.0132234706278132,6.962581396180466,11.192251205444336
33.54358678,-2.6204306,2021,4.6587,cropland,1182,2.9331822996844537,303.2994079589844,9.794805526733398,-0.4110969007015228,0.0625149999999999,0.1312925,0.14280125,0.31447,0.2763825,0.20200875,0.1792194093267758,280.28956622,0.0907218516878386,0.0196740087165309,4.611254015131663,10.992615699768066,0.06791875,0.1172949999999999,0.1462525,0.28569125,0.33241375,0.26836625,0.2059972143776809,286.12583537,0.0606476424050457,0.0138249734146359,4.386818013034326,11.192251205444336
33.54709021,-2.62339504,2021,3.6243,cropland,1188,2.783200694351511,58.619102478027344,9.4630765914917,-1.578444004058838,0.0948,0.160525,0.169105,0.3832475,0.293735,0.2101625,0.2084114740464114,286.3189535,0.0942920748812715,0.0195025727083128,4.83485313920045,10.992615699768066,0.08835125,0.162835,0.1883,0.33835375,0.3528325,0.2855675,0.2571725243902509,282.22587455,0.0866743084976103,0.0135042814545626,6.418283622808069,11.192251205444336
33.54709021,-2.618274643,2021,10.6662,cropland,1175,0.9274099368611016,120.93714141845705,4.765683650970459,0.6417347192764282,0.0612774999999999,0.113555,0.128845,0.2641175,0.21756,0.1733124999999999,0.1809732674230433,285.81992258,0.0968171110755188,0.0177253194361683,5.462079903505958,10.992615699768066,0.0574824999999999,0.128845,0.1655025,0.3291825,0.32668,0.267555,0.2245508982035928,288.42445382,0.0836125037901221,0.0149891355655219,5.5782071904431705,11.192251205444336
33.54466476,-2.6204306,2021,5.848,cropland,1180,1.8543341688295631,329.4920959472656,9.254979133605955,-0.9772334098815918,0.08843375,0.16122625,0.16771625,0.33615375,0.280315,0.2014725,0.1965938862945256,280.10328413,0.0845167818800701,0.015609945201556,5.414290747903794,10.992615699768066,0.04618,0.1222725,0.1440799999999999,0.2729725,0.30314,0.2264149999999999,0.2186854817695284,286.19248676,0.0656709395772222,0.0120625406917755,5.444204604590269,11.192251205444336
33.53981386,-2.624742513,2021,3.9663,cropland,1186,4.723341052970315,11.898178100585938,25.87809944152832,0.1251057535409927,0.09044125,0.1658875,0.1735324999999999,0.3866712499999999,0.27229875,0.20662875,0.1884512721453385,289.54214635999995,0.0896125726268944,0.025529250057087,3.5101921296750915,10.992615699768066,0.0863849999999999,0.1490024999999999,0.1813975,0.3406775,0.3432624999999999,0.2792975,0.2597299981939678,279.20605388,0.0788843465703207,0.0170288745871705,4.632387546605809,11.192251205444336
33.54331729,-2.619622116,2021,6.0953,cropland,1178,3.822228573271031,276.25299072265625,7.363702297210693,-0.17658631503582,0.06137375,0.1171575,0.13534875,0.3044325,0.2456375,0.1861,0.1734056423906519,279.70337579,0.1097841694136148,0.0201442730775337,5.449894815815104,10.992615699768066,0.0815449999999999,0.13077,0.15981,0.2955775,0.34439,0.27432,0.2252101426528548,286.78380422,0.0707354598138112,0.0145631660806932,4.857148467707664,11.192251205444336
33.53846639,-2.623125545,2021,5.4766,cropland,1172,11.141158952044016,11.219810485839844,17.858285903930664,-0.7711564302444458,0.0546774999999999,0.1062124999999999,0.1212825,0.2709375,0.2502575,0.175375,0.2282668124658283,289.04653346,0.1060924111004363,0.0291993877173022,3.6333779368110095,10.992615699768066,0.0690325,0.1656125,0.1811499999999999,0.3224174999999999,0.31942,0.2555375,0.2099346358980709,284.26130546,0.098509177931934,0.0257713787795882,3.822425597576349,11.192251205444336
33.54520375,-2.625550997,2021,6.1784,cropland,1188,2.622885548811163,127.57130432128906,8.1648588180542,-1.0177812576293943,0.0659525,0.1107774999999999,0.1387175,0.2756675,0.245115,0.1919024999999999,0.1663353308828786,287.07433592,0.0964637237226818,0.0184746091406915,5.221421627276221,10.992615699768066,0.1221625,0.1394875,0.16542,0.3507425,0.33042,0.254025,0.2402774824998621,275.04974156000003,0.1101896344559773,0.0176365146231824,6.247812383016873,11.192251205444336
33.47244021,-2.689690708,2021,8.2829,cropland,1189,3.81872683284885,154.79605102539062,5.522088050842285,-0.0438259467482566,0.11999,0.1750037499999999,0.2164875,0.37259125,0.34296,0.25332375,0.2337407041616943,278.20628303,0.0828860241589776,0.0184993632528866,4.480479842788322,10.324467658996582,0.0748625,0.13031625,0.16499375,0.322665,0.36142625,0.29319875,0.2010517074888019,274.21061765,0.0522214440700198,0.010195949457307,5.121783340402358,8.980192184448242
33.47917758,-2.690499192,2021,6.4156,cropland,1194,1.8563791630421864,286.2169494628906,6.119718074798584,-0.1854555457830429,0.0655812499999999,0.1295049999999999,0.15542375,0.2891975,0.31233875,0.2323825,0.1982009460399486,281.46365609,0.1080998492033661,0.018243042756495,5.925538335148577,10.324467658996582,0.15286625,0.1923975,0.23379875,0.38535125,0.39153875,0.32977375,0.2100041750664265,273.35098562,0.0750561841484313,0.011257151356533,6.667422491825423,8.980192184448242
33.47217072,-2.69157717,2021,3.9193,cropland,1188,2.073485464854272,161.896240234375,3.9006407260894775,3.722232818603516,0.0997774999999999,0.1436125,0.1771075,0.37616625,0.3113074999999999,0.2587,0.214453377431473,277.66965389,0.1087129041206863,0.0295658812575553,3.676971546143429,10.324467658996582,0.05565375,0.11733625,0.1541175,0.3313275,0.33593375,0.27141875,0.1983592498533929,273.34414958,0.0937783808402267,0.0197987123756014,4.736589888329949,8.980192184448242
33.47836909,-2.696158578,2021,5.1134,cropland,1193,0.9274099368729608,311.7695007324219,3.807800054550171,0.0286120157688856,0.09412625,0.15440625,0.17120875,0.3240125,0.29918,0.22546625,0.2082352535750481,276.31440896,0.1160099469938402,0.0288558397353555,4.020328226722831,10.324467658996582,0.06461875,0.1204849999999999,0.1518624999999999,0.30271375,0.34506375,0.26575375,0.2124984699727648,280.70314664,0.082110560798515,0.0170584366803411,4.813486859152958,8.980192184448242
33.47890808,-2.696428073,2021,12.1169,cropland,1193,2.7802885155287558,314.83404541015625,3.2295870780944824,-0.8283177614212036,0.1234,0.17543,0.20458,0.34500875,0.31704125,0.23445875,0.2097141833104467,276.67501007,0.0961435021601674,0.0230012558037284,4.179924043303004,10.324467658996582,0.0820124999999999,0.1427875,0.17470125,0.31984625,0.3489,0.26946625,0.1866241243961697,277.74655934,0.0655186836015894,0.0128111189721898,5.114204601785079,8.980192184448242
33.4732487,-2.688882224,2021,7.3249,grassland,1194,1.8543341688295631,159.77261352539062,6.53782320022583,-0.7593920826911926,0.1013725,0.1597275,0.206945,0.3579475,0.35342375,0.27768875,0.2204720678770517,281.29788212,0.0503599886986453,0.008937880830639,5.63444396416782,10.324467658996582,0.09277875,0.1490025,0.19578,0.3443212499999999,0.37704625,0.303745,0.1875762425734154,271.59070532,0.0290163526797171,0.0058061333993317,4.9975346214154985,8.980192184448242
33.47944707,-2.696428073,2021,4.452,cropland,1194,2.0748644975875736,285.550537109375,3.305410623550415,-0.8420088887214661,0.1050299999999999,0.1748799999999999,0.2086637499999999,0.33879375,0.34327625,0.2477,0.2071902840357132,276.92110751,0.0825582996923644,0.0168008265383701,4.913942745841457,10.324467658996582,0.0825624999999999,0.14892,0.17706625,0.32855,0.36887875,0.27546125,0.1980954213726351,277.27145456,0.0590011892896371,0.0165183951041272,3.5718475625331907,8.980192184448242
33.4778301,-2.690768686,2021,4.9045,cropland,1190,4.141553447245945,279.55841064453125,5.693007469177246,0.1642476022243499,0.073515,0.13336875,0.1614324999999999,0.29432625,0.3015725,0.22370625,0.2102059910164654,282.21562049,0.1041500236025676,0.028503106721051,3.6539884799872495,10.324467658996582,0.1360775,0.19884625,0.23025125,0.37630375,0.3670775,0.3097125,0.1810853739222817,268.84261724,0.0709325559590376,0.0173636721350017,4.085112607951838,8.980192184448242
33.47675213,-2.688882224,2021,4.7038,cropland,1188,1.3121638890761045,181.94793701171875,4.212815761566162,4.457881450653076,0.0679599999999999,0.1315262499999999,0.1555062499999999,0.27152875,0.309355,0.23646625,0.2180903546182958,283.15215797,0.088136569537179,0.0145818688274359,6.044257466597784,10.324467658996582,0.1198525,0.1553825,0.20297125,0.3465074999999999,0.37366375,0.31088125,0.1998355768550005,268.21541057,0.0576988639229372,0.0115611839456029,4.990740065586594,8.980192184448242
