longitude,latitude,year,LC,siteid,site,SOC
34.70429996,0.764690886,2021,cropland,sichei_15_3,sichei,14.9532
34.70187451,0.758762005,2021,cropland,sichei_15_4,sichei,9.7059
34.70888137,0.75849251,2021,cropland,sichei_15_5,sichei,13.6453
34.70403047,0.761726445,2021,woodland,sichei_15_7,sichei,14.8267
34.70564743,0.757414532,2021,cropland,sichei_15_8,sichei,10.6651
34.70403047,0.766307853,2021,woodland,sichei_15_9,sichei,14.8259
34.7121153,0.778435109,2021,cropland,sichei_16_1,sichei,15.6092
34.70591693,0.780860561,2021,grassland,sichei_16_10,sichei,26.2392
34.70537794,0.778165615,2021,cropland,sichei_16_13,sichei,19.7819
34.70672541,0.778974099,2021,cropland,sichei_16_2,sichei,12.1971
34.70834238,0.782747023,2021,cropland,sichei_16_3,sichei,16.5606
34.7072644,0.784094496,2021,cropland,sichei_16_5,sichei,21.6246
34.70672541,0.779513088,2021,cropland,sichei_16_7,sichei,8.9456
34.70915086,0.782208034,2021,cropland,sichei_16_8,sichei,15.8542
34.7121153,0.77789612,2021,cropland,sichei_16_9,sichei,15.9741
34.64069924,0.711330958,2021,cropland,sichei_1_1,sichei,11.7527
34.64042974,0.713756409,2021,cropland,sichei_1_10,sichei,15.3724
34.64932307,0.718876806,2021,cropland,sichei_1_2,sichei,20.629
34.64662812,0.712947925,2021,cropland,sichei_1_3,sichei,11.5912
34.64447216,0.717529333,2021,cropland,sichei_1_4,sichei,20.5201
34.6428552,0.719146301,2021,cropland,sichei_1_5,sichei,21.5162
34.64635863,0.719954784,2021,cropland,sichei_1_6,sichei,14.5517
34.64042974,0.715912366,2021,cropland,sichei_1_7,sichei,11.9215
34.64150772,0.719146301,2021,cropland,sichei_1_8,sichei,19.528
34.64932307,0.711330958,2021,cropland,sichei_1_9,sichei,14.7344
34.63396187,0.731273557,2021,cropland,sichei_2_1,sichei,12.1416
34.6377348,0.732890525,2021,cropland,sichei_2_10,sichei,17.2419
34.64123823,0.730465073,2021,cropland,sichei_2_2,sichei,17.0188
34.63611783,0.735854965,2021,cropland,sichei_2_3,sichei,11.1593
34.64042974,0.735854965,2021,cropland,sichei_2_4,sichei,10.641
34.64177722,0.733429514,2021,cropland,sichei_2_5,sichei,9.5679
34.6425857,0.730195579,2021,cropland,sichei_2_6,sichei,12.2763
34.64096873,0.738549911,2021,cropland,sichei_2_7,sichei,13.7807
34.63800429,0.731543052,2021,grassland,sichei_2_8,sichei,14.3493
34.64016025,0.737202438,2021,cropland,sichei_2_9,sichei,13.9804
34.64420267,0.768733304,2021,cropland,sichei_3_1,sichei,15.2005
34.64042974,0.768733304,2021,cropland,sichei_3_10,sichei,21.9034
34.64393317,0.759839983,2021,cropland,sichei_3_2,sichei,11.312
34.64016025,0.762265434,2021,cropland,sichei_3_3,sichei,15.9046
34.63908227,0.767924821,2021,cropland,sichei_3_4,sichei,12.8284
34.64312469,0.766577348,2021,cropland,sichei_3_5,sichei,12.6557
34.6374653,0.766038359,2021,cropland,sichei_3_6,sichei,11.9084
34.63962126,0.76496038,2021,cropland,sichei_3_7,sichei,10.4644
34.6428552,0.765229875,2021,cropland,sichei_3_8,sichei,10.7207
34.63827379,0.760917961,2021,bushland,sichei_3_9,sichei,22.8309
34.64393317,0.779782582,2021,cropland,sichei_4_1,sichei,12.5747
34.63989076,0.781938539,2021,cropland,sichei_4_12,sichei,9.9157
34.64366368,0.779782582,2021,cropland,sichei_4_2,sichei,13.1741
34.64150772,0.781938539,2021,cropland,sichei_4_3,sichei,8.1007
34.64851458,0.785980958,2021,cropland,sichei_4_4,sichei,14.3826
34.64797559,0.784633485,2021,cropland,sichei_4_5,sichei,9.8139
34.64555014,0.781130055,2021,cropland,sichei_4_6,sichei,14.6665
34.64501115,0.781130055,2021,cropland,sichei_4_7,sichei,11.2373
34.6474366,0.779782582,2021,wooded_grassland,sichei_4_8,sichei,17.0058
34.64420267,0.784902979,2021,bushland,sichei_4_9,sichei,15.9495
34.66468426,0.71618186,2021,cropland,sichei_5_1,sichei,11.8549
34.66171982,0.720224279,2021,cropland,sichei_5_10,sichei,17.5028
34.66171982,0.71968529,2021,cropland,sichei_5_2,sichei,18.0189
34.66899617,0.714295398,2021,cropland,sichei_5_3,sichei,14.7849
34.66872668,0.716720849,2021,cropland,sichei_5_4,sichei,19.3051
34.66171982,0.715373377,2021,cropland,sichei_5_5,sichei,18.3708
34.6625283,0.720493774,2021,cropland,sichei_5_6,sichei,13.4786
34.66171982,0.716451355,2021,cropland,sichei_5_7,sichei,15.0704
34.67007415,0.720493774,2021,cropland,sichei_5_8,sichei,31.5318
34.66360628,0.717259839,2021,cropland,sichei_5_9,sichei,17.3197
34.66306729,0.738010922,2021,cropland,sichei_6_1,sichei,12.0731
34.66468426,0.739358395,2021,shrubland,sichei_6_10,sichei,13.5171
34.66980465,0.739897384,2021,cropland,sichei_6_2,sichei,19.7358
34.66306729,0.739627889,2021,cropland,sichei_6_3,sichei,12.8783
34.66468426,0.737471932,2021,cropland,sichei_6_4,sichei,10.903
34.67061314,0.74259233,2021,cropland,sichei_6_5,sichei,16.1698
34.67007415,0.73558547,2021,cropland,sichei_6_6,sichei,18.5822
34.66576224,0.743400813,2021,cropland,sichei_6_7,sichei,14.7209
34.6625283,0.738819405,2021,cropland,sichei_6_8,sichei,11.3876
34.66468426,0.743131319,2021,cropland,sichei_6_9,sichei,15.3686
34.66899617,0.766307853,2021,cropland,sichei_7_1,sichei,12.0981
34.66091133,0.766307853,2021,cropland,sichei_7_10,sichei,12.4407
34.6673792,0.760917961,2021,cropland,sichei_7_2,sichei,10.8847
34.67061314,0.76199594,2021,cropland,sichei_7_3,sichei,13.841
34.67088263,0.764690886,2021,cropland,sichei_7_4,sichei,10.5753
34.66333678,0.76496038,2021,cropland,sichei_7_5,sichei,10.2892
34.66306729,0.762534929,2021,bushland,sichei_7_6,sichei,15.6762
34.66414527,0.759300994,2021,cropland,sichei_7_7,sichei,8.6126
34.66657072,0.765229875,2021,bushland,sichei_7_8,sichei,9.137
34.6625283,0.757684026,2021,cropland,sichei_7_9,sichei,10.4738
34.67088263,0.790292871,2021,cropland,sichei_8_1,sichei,13.6463
34.66818769,0.789484387,2021,cropland,sichei_8_10,sichei,25.7265
34.66657072,0.789214893,2021,cropland,sichei_8_2,sichei,12.9521
34.66225881,0.788406409,2021,bushland,sichei_8_3,sichei,14.4053
34.66360628,0.783286012,2021,cropland,sichei_8_4,sichei,10.8819
34.66818769,0.784633485,2021,grassland,sichei_8_5,sichei,28.06
34.67088263,0.785441969,2021,cropland,sichei_8_6,sichei,19.1352
34.66791819,0.783555507,2021,cropland,sichei_8_7,sichei,28.973
34.66926566,0.792448828,2021,cropland,sichei_8_8,sichei,13.5043
34.66630122,0.785441969,2021,cropland,sichei_8_9,sichei,11.8141
34.69082523,0.706480055,2021,cropland,sichei_9_1,sichei,19.5544
34.68947776,0.707288539,2021,cropland,sichei_9_10,sichei,22.9961
34.68624382,0.70971399,2021,shrubland,sichei_9_2,sichei,27.9518
34.68597433,0.714564893,2021,cropland,sichei_9_3,sichei,12.1732
34.69055574,0.711061463,2021,cropland,sichei_9_4,sichei,17.7904
34.68516585,0.709983485,2021,cropland,sichei_9_5,sichei,31.492
34.69109473,0.708905506,2021,cropland,sichei_9_6,sichei,19.9251
34.6824709,0.710252979,2021,cropland,sichei_9_7,sichei,26.8935
34.68193191,0.712408936,2021,cropland,sichei_9_8,sichei,26.9719
34.68920826,0.708366517,2021,cropland,sichei_9_9,sichei,29.0459
32.99839924,-3.961974645,2021,cropland,sigili_10_1,sigili,9.1428
33.00351963,-3.968981504,2021,cropland,sigili_10_12,sigili,9.273
32.99866873,-3.964669591,2021,cropland,sigili_10_13,sigili,7.8934
33.00351963,-3.965478074,2021,cropland,sigili_10_14,sigili,6.3928
33.00567559,-3.965478074,2021,cropland,sigili_10_2,sigili,8.7481
33.0002857,-3.962513634,2021,cropland,sigili_10_3,sigili,8.0279
33.00325014,-3.970059482,2021,cropland,sigili_10_4,sigili,5.2715
33.00486711,-3.967634031,2021,cropland,sigili_10_5,sigili,9.6159
33.00378913,-3.968442515,2021,cropland,sigili_10_6,sigili,12.6353
33.00190267,-3.970059482,2021,cropland,sigili_10_9,sigili,6.8763
32.99732126,-3.939606594,2021,cropland,sigili_11_1,sigili,7.1658
33.00082469,-3.938259121,2021,cropland,sigili_11_11,sigili,3.7889
32.99866873,-3.937450638,2021,cropland,sigili_11_14,sigili,3.9834
33.00109418,-3.939067605,2021,cropland,sigili_11_15,sigili,7.0254
32.99732126,-3.940415078,2021,woodland,sigili_11_2,sigili,3.332
32.99462631,-3.9393371,2021,cropland,sigili_11_4,sigili,2.2671
32.99786025,-3.937989627,2021,cropland,sigili_11_5,sigili,4.9047
33.00136368,-3.940415078,2021,bushland,sigili_11_6,sigili,5.9398
32.99947721,-3.937181143,2021,cropland,sigili_11_7,sigili,3.5631
32.99597379,-3.940145583,2021,cropland,sigili_11_9,sigili,5.0766
33.00109418,-3.915621576,2021,cropland,sigili_12_10,sigili,3.9705
33.0051366,-3.915891071,2021,cropland,sigili_12_11,sigili,4.485
33.00351963,-3.912118147,2021,grassland,sigili_12_13,sigili,5.4114
33.00298064,-3.917777533,2021,grassland,sigili_12_14,sigili,3.9232
33.00217216,-3.915082587,2021,cropland,sigili_12_2,sigili,3.9124
33.00325014,-3.918586017,2021,grassland,sigili_12_3,sigili,3.5549
33.00783155,-3.914813092,2021,cropland,sigili_12_4,sigili,6.6812
33.00163317,-3.912118147,2021,cropland,sigili_12_6,sigili,4.2009
33.00163317,-3.914543598,2021,cropland,sigili_12_7,sigili,4.4126
33.00621458,-3.912657136,2021,cropland,sigili_12_9,sigili,5.5631
33.02588768,-3.98461219,2021,grassland,sigili_13_10,sigili,9.4222
33.02669617,-3.981378255,2021,cropland,sigili_13_12,sigili,7.519
33.02642667,-3.982725728,2021,shrubland,sigili_13_13,sigili,8.2954
33.02858263,-3.985151179,2021,grassland,sigili_13_15,sigili,8.6436
33.02427072,-3.98461219,2021,grassland,sigili_13_2,sigili,7.68525
33.02427072,-3.986768147,2021,grassland,sigili_13_3,sigili,11.0423
33.02238425,-3.98461219,2021,grassland,sigili_13_5,sigili,6.9738
33.02777415,-3.984881685,2021,grassland,sigili_13_7,sigili,8.9648
33.02292324,-3.98461219,2021,cropland,sigili_13_8,sigili,13.7387
33.02454021,-3.98757663,2021,cropland,sigili_13_9,sigili,6.864
33.01753335,-3.96170515,2021,cropland,sigili_14_11,sigili,8.3021
33.02373173,-3.957662731,2021,cropland,sigili_14_12,sigili,4.0622
33.0250792,-3.960357677,2021,cropland,sigili_14_14,sigili,4.5891
33.02130628,-3.960896667,2021,cropland,sigili_14_15,sigili,7.5477
33.01861133,-3.959010204,2021,cropland,sigili_14_2,sigili,9.4995
33.01726386,-3.960357677,2021,cropland,sigili_14_3,sigili,7.3769
33.01968931,-3.958471215,2021,cropland,sigili_14_5,sigili,8.0286
33.0202283,-3.958201721,2021,cropland,sigili_14_6,sigili,9.6253
33.02454021,-3.957662731,2021,cropland,sigili_14_7,sigili,6.0533
33.01780285,-3.959010204,2021,cropland,sigili_14_8,sigili,7.1105
33.02373173,-3.941493056,2021,cropland,sigili_15_1,sigili,7.6002
33.02319274,-3.941493056,2021,cropland,sigili_15_10,sigili,6.7356
33.02858263,-3.943649013,2021,cropland,sigili_15_12,sigili,3.756
33.02211476,-3.942571035,2021,cropland,sigili_15_14,sigili,4.1103
33.02211476,-3.943110024,2021,cropland,sigili_15_2,sigili,5.7975
33.02777415,-3.946613453,2021,cropland,sigili_15_3,sigili,8.1007
33.02157577,-3.94230154,2021,cropland,sigili_15_4,sigili,6.9766
33.02238425,-3.944188002,2021,cropland,sigili_15_7,sigili,8.6266
33.02427072,-3.941223562,2021,cropland,sigili_15_8,sigili,6.9929
33.02831314,-3.942032046,2021,cropland,sigili_15_9,sigili,5.1811
33.02588768,-3.917238544,2021,bushland,sigili_16_1,sigili,6.0358
33.0250792,-3.918586017,2021,bushland,sigili_16_10,sigili,8.3973
33.02642667,-3.914543598,2021,cropland,sigili_16_13,sigili,7.4989
33.02615718,-3.920741973,2021,cropland,sigili_16_14,sigili,9.4518
33.02588768,-3.916160565,2021,bushland,sigili_16_15,sigili,6.871
33.02319274,-3.919663995,2021,cropland,sigili_16_2,sigili,9.3091
33.02804364,-3.91346562,2021,cropland,sigili_16_4,sigili,8.0112
33.02346223,-3.9193945,2021,cropland,sigili_16_6,sigili,10.0008
33.0301996,-3.915352082,2021,bushland,sigili_16_7,sigili,6.0565
33.02939111,-3.913735114,2021,cropland,sigili_16_9,sigili,7.9709
32.95986151,-3.979491793,2021,cropland,sigili_1_1,sigili,7.9796
32.96013101,-3.980569771,2021,cropland,sigili_1_13,sigili,8.8556
32.95420212,-3.986498652,2021,grassland,sigili_1_14,sigili,8.3394
32.9552801,-3.980569771,2021,cropland,sigili_1_4,sigili,8.9075
32.95501061,-3.98164775,2021,cropland,sigili_1_6,sigili,9.738
32.95581909,-3.987037641,2021,cropland,sigili_1_8,sigili,9.821
32.9552801,-3.96520858,2021,grassland,sigili_2_12,sigili,7.7874
32.96013101,-3.966556053,2021,grassland,sigili_2_13,sigili,11.5901
32.9552801,-3.971406955,2021,cropland,sigili_2_14,sigili,6.4347
32.95797505,-3.964669591,2021,cropland,sigili_2_3,sigili,8.2459
32.95878353,-3.966556053,2021,cropland,sigili_2_7,sigili,7.0021
32.95501061,-3.963591612,2021,cropland,sigili_2_8,sigili,10.0836
32.95878353,-3.964400096,2021,grassland,sigili_2_9,sigili,6.5857
32.95743606,-3.944996486,2021,cropland,sigili_3_12,sigili,5.637
32.95797505,-3.944457497,2021,bushland,sigili_3_14,sigili,8.8087
32.95501061,-3.944726991,2021,grassland,sigili_3_2,sigili,3.7157
32.95716656,-3.940954067,2021,cropland,sigili_3_3,sigili,5.1141
32.95581909,-3.941762551,2021,cropland,sigili_3_4,sigili,5.3468
32.95150718,-3.941493056,2021,cropland,sigili_3_5,sigili,8.4325
32.95716656,-3.942032046,2021,cropland,sigili_3_6,sigili,7.9449
32.95312415,-3.943649013,2021,grassland,sigili_3_7,sigili,6.2817
32.95716656,-3.941493056,2021,cropland,sigili_3_8,sigili,6.7935
32.95069869,-3.942840529,2021,cropland,sigili_3_9,sigili,5.6385
32.94854274,-3.930174284,2021,cropland,sigili_4_10,sigili,4.9062
32.94827324,-3.92586237,2021,cropland,sigili_4_11,sigili,3.47
32.95581909,-3.922089446,2021,cropland,sigili_4_13,sigili,5.2571
32.94800375,-3.928826811,2021,cropland,sigili_4_14,sigili,6.6384
32.95447162,-3.923167425,2021,grassland,sigili_4_15,sigili,3.7516
32.9555496,-3.921819952,2021,cropland,sigili_4_3,sigili,5.2043
32.9504292,-3.929904789,2021,cropland,sigili_4_4,sigili,2.957
32.95177667,-3.924784392,2021,cropland,sigili_4_6,sigili,4.744
32.95069869,-3.929904789,2021,shrubland,sigili_4_7,sigili,11.1401
32.94881223,-3.92586237,2021,cropland,sigili_4_8,sigili,3.9377
32.97468371,-3.978413815,2021,cropland,sigili_5_1,sigili,3.8444
32.97980411,-3.980300277,2021,cropland,sigili_5_11,sigili,7.5071
32.98196007,-3.980569771,2021,cropland,sigili_5_12,sigili,9.1157
32.97818714,-3.979222298,2021,cropland,sigili_5_13,sigili,7.4392
32.97603119,-3.979491793,2021,cropland,sigili_5_14,sigili,8.2182
32.97657018,-3.979491793,2021,cropland,sigili_5_15,sigili,8.3373
32.97387523,-3.980300277,2021,cropland,sigili_5_3,sigili,5.6141
32.97737866,-3.978413815,2021,cropland,sigili_5_4,sigili,7.8644
32.97360573,-3.977874825,2021,cropland,sigili_5_8,sigili,8.5594
32.97953462,-3.982186739,2021,cropland,sigili_5_9,sigili,7.1366
32.97603119,-3.966286558,2021,cropland,sigili_6_1,sigili,6.9019
32.97657018,-3.960896667,2021,cropland,sigili_6_11,sigili,4.4355
32.97468371,-3.967364537,2021,cropland,sigili_6_14,sigili,6.6983
32.97414472,-3.960088183,2021,cropland,sigili_6_2,sigili,7.5007
32.97306675,-3.96170515,2021,cropland,sigili_6_3,sigili,9.0695
32.97603119,-3.964400096,2021,cropland,sigili_6_4,sigili,6.939
32.97306675,-3.960088183,2021,cropland,sigili_6_5,sigili,5.7442
32.97630068,-3.962783129,2021,cropland,sigili_6_6,sigili,8.2253
32.97441422,-3.959549194,2021,cropland,sigili_6_7,sigili,2.8391
32.97306675,-3.966556053,2021,cropland,sigili_6_9,sigili,5.5595
32.97657018,-3.94230154,2021,cropland,sigili_7_1,sigili,7.9611
32.97872613,-3.939067605,2021,cropland,sigili_7_12,sigili,7.5926
32.97387523,-3.937720132,2021,cropland,sigili_7_13,sigili,6.164
32.9754922,-3.936911648,2021,cropland,sigili_7_14,sigili,5.3577
32.97387523,-3.942032046,2021,wooded_grassland,sigili_7_15,sigili,3.4659
32.97441422,-3.939876089,2021,cropland,sigili_7_3,sigili,6.413
32.97414472,-3.938528616,2021,cropland,sigili_7_5,sigili,6.7174
32.97360573,-3.943379518,2021,shrubland,sigili_7_6,sigili,13.7053
32.97980411,-3.942840529,2021,cropland,sigili_7_7,sigili,5.9367
32.97737866,-3.941223562,2021,cropland,sigili_7_8,sigili,5.4499
32.97818714,-3.918316522,2021,cropland,sigili_8_10,sigili,5.911
32.97737866,-3.913196125,2021,cropland,sigili_8_11,sigili,3.4021
32.97764815,-3.917508038,2021,cropland,sigili_8_13,sigili,4.1009
32.97737866,-3.916160565,2021,cropland,sigili_8_14,sigili,5.8051
32.97441422,-3.914543598,2021,cropland,sigili_8_15,sigili,2.1473
32.97441422,-3.915082587,2021,cropland,sigili_8_2,sigili,1.8112
32.97899563,-3.913196125,2021,cropland,sigili_8_3,sigili,3.6355
32.97657018,-3.914813092,2021,cropland,sigili_8_5,sigili,3.1344
32.97818714,-3.918047027,2021,cropland,sigili_8_6,sigili,7.1214
32.97926512,-3.919125006,2021,cropland,sigili_8_9,sigili,4.044
33.00298064,-3.98461219,2021,cropland,sigili_9_12,sigili,4.1309
32.99759075,-3.98757663,2021,cropland,sigili_9_13,sigili,7.1305
33.00432812,-3.987307136,2021,cropland,sigili_9_14,sigili,7.3204
32.99974671,-3.982725728,2021,cropland,sigili_9_15,sigili,6.2526
32.99786025,-3.983264717,2021,cropland,sigili_9_2,sigili,4.825
33.00351963,-3.985959663,2021,cropland,sigili_9_3,sigili,8.4368
33.00082469,-3.98461219,2021,cropland,sigili_9_6,sigili,5.2132
32.99920772,-3.985420674,2021,cropland,sigili_9_8,sigili,7.8202
32.99974671,-3.986768147,2021,shrubland,sigili_9_9,sigili,4.8641
34.33482288,0.182043592,2021,cropland,ugunja_10_1,ugunja,11.711
34.33563137,0.177731679,2021,cropland,ugunja_10_10,ugunja,9.4167
34.3340144,0.176384206,2021,cropland,ugunja_10_2,ugunja,9.3747
34.33212794,0.176384206,2021,cropland,ugunja_10_3,ugunja,8.8994
34.33670935,0.18015713,2021,cropland,ugunja_10_4,ugunja,13.3466
34.34102126,0.178540163,2021,cropland,ugunja_10_5,ugunja,12.653
34.33131946,0.174497744,2021,cropland,ugunja_10_7,ugunja,7.8667
34.33967379,0.182582581,2021,cropland,ugunja_10_8,ugunja,6.6531
34.3342839,0.182313087,2021,cropland,ugunja_10_9,ugunja,12.8647
34.34533317,0.201447202,2021,cropland,ugunja_11_1,ugunja,12.7857
34.34021278,0.2065676,2021,cropland,ugunja_11_10,ugunja,10.5163
34.33670935,0.20009973,2021,cropland,ugunja_11_2,ugunja,11.5512
34.34129075,0.206298105,2021,cropland,ugunja_11_3,ugunja,10.8826
34.34317722,0.208454062,2021,cropland,ugunja_11_4,ugunja,11.447
34.34371621,0.203333665,2021,cropland,ugunja_11_5,ugunja,8.0555
34.33805682,0.200638719,2021,cropland,ugunja_11_6,ugunja,10.416
34.34560267,0.204950632,2021,cropland,ugunja_11_7,ugunja,11.9799
34.33805682,0.203333665,2021,cropland,ugunja_11_8,ugunja,10.4934
34.33724834,0.201447202,2021,cropland,ugunja_11_9,ugunja,9.3155
34.34452469,0.218964351,2021,cropland,ugunja_12_1,ugunja,6.9956
34.34587216,0.220311823,2021,cropland,ugunja_12_10,ugunja,12.8563
34.34533317,0.225162726,2021,cropland,ugunja_12_2,ugunja,10.7264
34.34182974,0.221389802,2021,cropland,ugunja_12_3,ugunja,13.2709
34.33805682,0.227588177,2021,cropland,ugunja_12_4,ugunja,8.905
34.34587216,0.224084748,2021,cropland,ugunja_12_5,ugunja,11.0257
34.34587216,0.224623737,2021,cropland,ugunja_12_6,ugunja,8.6031
34.33778733,0.221659296,2021,cropland,ugunja_12_7,ugunja,6.8792
34.34317722,0.223815253,2021,cropland,ugunja_12_8,ugunja,6.967
34.34641115,0.219233845,2021,cropland,ugunja_12_9,ugunja,11.9333
34.37066566,0.16425695,2021,cropland,ugunja_13_1,ugunja,7.9564
34.36743173,0.160214531,2021,cropland,ugunja_13_10,ugunja,9.3905
34.36446729,0.158328069,2021,cropland,ugunja_13_13,ugunja,8.8466
34.36770122,0.157519585,2021,cropland,ugunja_13_2,ugunja,6.7232
34.3639283,0.161023015,2021,cropland,ugunja_13_3,ugunja,8.2125
34.36581476,0.16425695,2021,grassland,ugunja_13_4,ugunja,11.127
34.37066566,0.155363628,2021,grassland,ugunja_13_5,ugunja,13.9688
34.37012668,0.161292509,2021,cropland,ugunja_13_7,ugunja,7.7438
34.36608426,0.156441607,2021,cropland,ugunja_13_8,ugunja,6.704
34.36258083,0.162100993,2021,cropland,ugunja_13_9,ugunja,7.5313
34.36446729,0.178809657,2021,cropland,ugunja_14_1,ugunja,8.5863
34.36500628,0.184738538,2021,cropland,ugunja_14_10,ugunja,8.5903
34.35799942,0.185008033,2021,cropland,ugunja_14_2,ugunja,7.3823
34.36258083,0.186625,2021,cropland,ugunja_14_3,ugunja,13.8176
34.36662325,0.186625,2021,cropland,ugunja_14_4,ugunja,9.7816
34.36042487,0.187163989,2021,cropland,ugunja_14_5,ugunja,10.5786
34.36446729,0.184199549,2021,cropland,ugunja_14_6,ugunja,8.0707
34.36527577,0.183391065,2021,cropland,ugunja_14_7,ugunja,10.0421
34.35934689,0.187163989,2021,cropland,ugunja_14_8,ugunja,10.2153
34.36419779,0.186355506,2021,cropland,ugunja_14_9,ugunja,8.9365
34.36958769,0.196326805,2021,cropland,ugunja_15_2,ugunja,11.5194
34.36527577,0.200369224,2021,cropland,ugunja_15_3,ugunja,13.58
34.36662325,0.198752257,2021,grassland,ugunja_15_4,ugunja,17.7009
34.36770122,0.202255686,2021,grassland,ugunja_15_5,ugunja,15.4287
34.37012668,0.203603159,2021,cropland,ugunja_15_6,ugunja,13.3935
34.36527577,0.198482762,2021,cropland,ugunja_15_7,ugunja,16.54
34.36581476,0.198752257,2021,wooded_grassland,ugunja_15_8,ugunja,15.0725
34.36419779,0.205759116,2021,cropland,ugunja_15_9,ugunja,9.0189
34.3639283,0.237289982,2021,cropland,ugunja_16_1,ugunja,21.2146
34.35799942,0.232708574,2021,cropland,ugunja_16_10,ugunja,9.836
34.3639283,0.23243908,2021,cropland,ugunja_16_13,ugunja,10.2274
34.3588079,0.234864531,2021,cropland,ugunja_16_2,ugunja,8.0689
34.36635375,0.237289982,2021,wooded_grassland,ugunja_16_3,ugunja,8.4413
34.36150285,0.233517058,2021,bushland,ugunja_16_4,ugunja,11.6353
34.36096386,0.232708574,2021,cropland,ugunja_16_5,ugunja,11.453
34.36311982,0.232978069,2021,grassland,ugunja_16_7,ugunja,8.6689
34.36581476,0.235134026,2021,cropland,ugunja_16_8,ugunja,13.2095
34.36123335,0.232708574,2021,bushland,ugunja_16_9,ugunja,10.2104
34.2943987,0.15778908,2021,grassland,ugunja_1_1,ugunja,13.1943
34.30113606,0.15725009,2021,cropland,ugunja_1_3,ugunja,13.0452
34.29709364,0.158867058,2021,bushland,ugunja_1_4,ugunja,11.3531
34.30194455,0.16075352,2021,cropland,ugunja_1_5,ugunja,11.0923
34.30248353,0.156711101,2021,cropland,ugunja_1_6,ugunja,11.2066
34.29547668,0.158867058,2021,grassland,ugunja_1_7,ugunja,13.0242
34.29601566,0.160214531,2021,cropland,ugunja_1_8,ugunja,16.1607
34.30302252,0.162370488,2021,bushland,ugunja_1_9,ugunja,11.9084
34.29601566,0.185816517,2021,cropland,ugunja_2_10,ugunja,8.2558
34.2943987,0.186086011,2021,cropland,ugunja_2_3,ugunja,10.9311
34.29520718,0.186086011,2021,grassland,ugunja_2_9,ugunja,11.6796
34.29709364,0.20602861,2021,grassland,ugunja_3_1,ugunja,9.3794
34.29601566,0.213304964,2021,cropland,ugunja_3_10,ugunja,10.7836
34.29251223,0.20602861,2021,cropland,ugunja_3_2,ugunja,9.6489
34.29871061,0.212226986,2021,cropland,ugunja_3_3,ugunja,12.7939
34.2941292,0.206298105,2021,cropland,ugunja_3_4,ugunja,8.1683
34.30248353,0.20602861,2021,shrubland,ugunja_3_5,ugunja,10.5077
34.29763263,0.209262545,2021,cropland,ugunja_3_6,ugunja,7.983
34.29951909,0.207645578,2021,cropland,ugunja_3_7,ugunja,12.7402
34.30113606,0.203872654,2021,grassland,ugunja_3_8,ugunja,8.8855
34.29466819,0.20602861,2021,cropland,ugunja_3_9,ugunja,8.9644
34.29466819,0.235134026,2021,grassland,ugunja_4_1,ugunja,17.5052
34.29547668,0.234595036,2021,grassland,ugunja_4_10,ugunja,26.415
34.28954779,0.231361101,2021,cropland,ugunja_4_2,ugunja,12.4365
34.29359021,0.227318683,2021,grassland,ugunja_4_3,ugunja,11.9836
34.29763263,0.235942509,2021,grassland,ugunja_4_4,ugunja,26.717
34.2892783,0.230013628,2021,grassland,ugunja_4_5,ugunja,13.5048
34.29224274,0.228127166,2021,cropland,ugunja_4_6,ugunja,11.9575
34.29062577,0.235942509,2021,cropland,ugunja_4_7,ugunja,15.3152
34.29628516,0.232169585,2021,grassland,ugunja_4_8,ugunja,19.9603
34.29493769,0.227049188,2021,cropland,ugunja_4_9,ugunja,12.8583
34.32646855,0.153207672,2021,cropland,ugunja_5_1,ugunja,22.1668
34.32053967,0.155902618,2021,woodland,ugunja_5_10,ugunja,10.1426
34.32754653,0.16075352,2021,bushland,ugunja_5_2,ugunja,12.2305
34.3191922,0.159945036,2021,shrubland,ugunja_5_3,ugunja,11.2382
34.32377361,0.161831498,2021,cropland,ugunja_5_4,ugunja,11.4243
34.3240431,0.16075352,2021,cropland,ugunja_5_5,ugunja,13.2106
34.32269563,0.153746661,2021,cropland,ugunja_5_6,ugunja,9.4049
34.32027018,0.156980596,2021,cropland,ugunja_5_7,ugunja,9.5319
34.32377361,0.157519585,2021,cropland,ugunja_5_8,ugunja,8.7424
34.3240431,0.161562004,2021,grassland,ugunja_5_9,ugunja,13.4191
34.3140718,0.172880776,2021,bushland,ugunja_6_1,ugunja,10.6227
34.31838371,0.179887636,2021,cropland,ugunja_6_10,ugunja,8.4092
34.31757523,0.178001174,2021,woodland,ugunja_6_15,ugunja,8.0294
34.32000068,0.178540163,2021,cropland,ugunja_6_2,ugunja,7.9675
34.32053967,0.170455325,2021,grassland,ugunja_6_3,ugunja,14.3064
34.31838371,0.170455325,2021,cropland,ugunja_6_4,ugunja,7.593
34.32188714,0.171533304,2021,cropland,ugunja_6_5,ugunja,6.6148
34.32027018,0.172341787,2021,cropland,ugunja_6_6,ugunja,7.845
34.31568877,0.176653701,2021,cropland,ugunja_6_9,ugunja,10.4987
34.31649725,0.207376083,2021,cropland,ugunja_7_1,ugunja,10.3631
34.31703624,0.21249648,2021,cropland,ugunja_7_10,ugunja,14.5663
34.3191922,0.212765975,2021,cropland,ugunja_7_15,ugunja,10.9723
