longitude,latitude,year,LC,siteid,site,SOC,elev,slope,aspect,roughness,twi,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,EVI,VV,VH,VV/VH,prec,temp
37.59813282,0.664169405,2021,shrubland,kalama_13_10,kalama,4.1398,904,3.3404815846380096,106.03141021728516,8.657751083374023,-1.0412579774856567,0.9047025000000002,0.8778625,0.8995600000000001,0.921505,0.5919449999999999,0.4006825,0.1306560308073174,0.0857296369479753,0.0220470331291856,3.8884885982453232,11.213106155395508,15867.676470588236
32.97899563,-3.913196125,2021,cropland,sigili_8_3,sigili,3.6355,1183,2.0769009590148926,121.2426300048828,2.958653450012207,-0.4849563837051391,0.0706824999999999,0.1904175,0.17785,0.4530975,0.304405,0.2315849999999999,0.3457746332902655,0.2294741072069913,0.0473596585099836,4.84534970113049,25.332632064819336,15115.333333333334
32.97899563,-3.913196125,2021,cropland,sigili_8_3,sigili,3.6355,1183,2.0769009590148926,121.2426300048828,2.958653450012207,-0.4849563837051391,0.20051,0.2725875,0.2621375,0.4528775,0.3433449999999999,0.2816075,0.3133300807719412,0.1440364362858054,0.0355695350481361,4.049432642031489,12.861306190490724,15151.15909090909
32.97899563,-3.913196125,2021,cropland,sigili_8_3,sigili,3.6355,1183,2.0769009590148926,121.2426300048828,2.958653450012207,-0.4849563837051391,0.06136,0.120595,0.18896,0.3364425,0.3944675,0.3066325,0.1834357171197548,0.0759682951195668,0.0172136689878175,4.413254093205302,0.4643377661705017,15425.44
32.97899563,-3.913196125,2021,cropland,sigili_8_3,sigili,3.6355,1183,2.0769009590148926,121.2426300048828,2.958653450012207,-0.4849563837051391,0.28917,0.2759425,0.310455,0.408025,0.39081,0.3010225,0.1977112602659773,0.0726721865677035,0.0126254276718127,5.756017812366833,19.24803352355957,15589.104166666666
34.58572234,-4.001320854,2021,other,mkalama_16_10,mkalama,8.7094,1075,0.9296757562766343,345.442138671875,2.8388233184814453,-0.2096986174583435,0.08534,0.14241625,0.15376,0.33439375,0.3029475,0.24086625,0.2992170469807345,0.0837748684978756,0.0275161879188507,3.044566665445809,17.931808471679688,15347.864864864863
34.58572234,-4.001320854,2021,other,mkalama_16_10,mkalama,8.7094,1075,0.9296757562766343,345.442138671875,2.8388233184814453,-0.2096986174583435,0.9291775,0.8805850000000002,0.8760475000000001,0.8851775000000002,0.6166125,0.4315374999999999,0.1322182397451224,0.0523008231467402,0.0177445430896134,2.9474313811638218,6.387473106384277,15384.372549019608
34.58572234,-4.001320854,2021,other,mkalama_16_10,mkalama,8.7094,1075,0.9296757562766343,345.442138671875,2.8388233184814453,-0.2096986174583435,0.0709024999999999,0.1661349999999999,0.192205,0.2693425,0.3363875,0.2769325,0.1019903572753121,0.037108612857346,0.0093709756424116,3.959951906117217,0.0315396189689636,15567.394736842103
34.58572234,-4.001320854,2021,other,mkalama_16_10,mkalama,8.7094,1075,0.9296757562766343,345.442138671875,2.8388233184814453,-0.2096986174583435,0.22988,0.2825425,0.3161474999999999,0.3924325,0.3832475,0.3256349999999999,0.1367982963976583,0.0407720256674112,0.0071493808402546,5.702875057074023,8.653979301452637,15896.101694915254
37.9223348,1.457022475,2022,bushland,laisamis_10_1,laisamis,2.68925,510,0.0,97.57444763183594,2.8197178840637207,0.9034368991851808,0.1471325,0.2164599999999999,0.2752275,0.361275,0.4004625,0.3268725,0.1125125295339407,0.0508283564996565,0.0118186878248235,4.300676797038211,1.8744020462036133,15710.897959183674
37.9223348,1.457022475,2022,bushland,laisamis_10_1,laisamis,2.68925,510,0.0,97.57444763183594,2.8197178840637207,0.9034368991851808,0.06071375,0.10287125,0.14981375,0.2185775,0.2522375,0.1927,0.0991446868856072,0.0577533651004477,0.0128764840965442,4.485181255024998,5.809055805206299,15745.666666666666
37.9223348,1.457022475,2022,bushland,laisamis_10_1,laisamis,2.68925,510,0.0,97.57444763183594,2.8197178840637207,0.9034368991851808,0.41633,0.4529875,0.5033675,0.5991225,0.6172175,0.4699825,0.1205095565248319,0.03827485932149,0.0127564501764392,3.000431843663103,0.1158734932541847,15738.30612244898
37.9223348,1.457022475,2022,bushland,laisamis_10_1,laisamis,2.68925,510,0.0,97.57444763183594,2.8197178840637207,0.9034368991851808,0.2239125,0.2634025,0.334655,0.418915,0.3657575,0.28334,0.1094167777529491,0.0432126342442909,0.0092438679625575,4.674735123794966,3.562861204147339,15763.307692307691
34.84066422,2.708555329,2022,woodland,lokiriama_17_3,lokiriama,6.1721,940,3.70892395639202,17.817909240722656,5.198898315429688,6.444101333618164,0.0787125,0.1289,0.1690775,0.2620275,0.3162575,0.266675,0.1378140570338175,0.1222390642000522,0.0509103910274539,2.401063156912968,2.1812283992767334,15666.137254901962
34.84066422,2.708555329,2022,woodland,lokiriama_17_3,lokiriama,6.1721,940,3.70892395639202,17.817909240722656,5.198898315429688,6.444101333618164,0.401205,0.44563125,0.4451225,0.494375,0.36661,0.2923875,0.1398418765579599,0.1222368316824021,0.0429865830401856,2.8436042838792304,8.435384750366211,15577.92857142857
34.84066422,2.708555329,2022,woodland,lokiriama_17_3,lokiriama,6.1721,940,3.70892395639202,17.817909240722656,5.198898315429688,6.444101333618164,0.289555,0.33321125,0.35191125,0.4218575,0.3957875,0.3031675,0.115918870489147,0.1156095274479155,0.0406476851328503,2.844184781250509,7.203177452087402,15572.34090909091
34.84066422,2.708555329,2022,woodland,lokiriama_17_3,lokiriama,6.1721,940,3.70892395639202,17.817909240722656,5.198898315429688,6.444101333618164,0.2038375,0.2328775,0.2596625,0.3185675,0.3127649999999999,0.22944,0.0892720279477121,0.1175154233723979,0.0495750513814578,2.3704548981335267,3.1325759887695312,15575.0
37.53022018,0.678991608,2021,bushland,kalama_1_3,kalama,3.0509,972,1.3114872103232649,17.84980010986328,7.794955253601074,-0.4803175628185272,0.39664,0.40383125,0.42975,0.47566125,0.37281125,0.28411,0.1064594488148294,0.1235602295682166,0.0375166400185414,3.2934780275406026,4.83903169631958,15708.12
37.53022018,0.678991608,2021,bushland,kalama_1_3,kalama,3.0509,972,1.3114872103232649,17.84980010986328,7.794955253601074,-0.4803175628185272,0.0859175,0.13851125,0.18801125,0.2852512499999999,0.31140375,0.24545875,0.1359352694338917,0.137410662823666,0.042885048324456,3.204162480686887,11.075201034545898,15535.267857142857
37.53022018,0.678991608,2021,bushland,kalama_1_3,kalama,3.0509,972,1.3114872103232649,17.84980010986328,7.794955253601074,-0.4803175628185272,0.21144125,0.25846625,0.29212625,0.33486125,0.3176187499999999,0.23379875,0.0724766465896894,0.1108697201113437,0.0401368263877837,2.76229413457285,0.6073763966560364,15591.438596491227
37.53022018,0.678991608,2021,bushland,kalama_1_3,kalama,3.0509,972,1.3114872103232649,17.84980010986328,7.794955253601074,-0.4803175628185272,0.9029287500000002,0.8597400000000001,0.8825375000000001,0.9089925,0.56076,0.34041625,0.1529595653981643,0.1057597306994129,0.0364084049029547,2.9048163736178907,12.0984468460083,15745.285714285714
-14.65039939,13.57080408,2021,forest,changai_10_5,changai,13.3065,38,1.3304008848400195,337.98028564453125,4.970999240875244,1.11796772480011,0.4638225,0.43152375,0.44260625,0.48376,0.1678262499999999,0.18935875,0.1557134919528781,0.0673026072986603,0.0193006639897725,3.487061757788449,0.0219527781009674,15621.155172413792
-14.65039939,13.57080408,2021,forest,changai_10_5,changai,13.3065,38,1.3304008848400195,337.98028564453125,4.970999240875244,1.11796772480011,0.0872649999999999,0.1519174999999999,0.19622,0.3137,0.3361125,0.2399724999999999,0.1598447265478633,0.0591500413171125,0.0179443092932621,3.29631195887393,4.976927757263184,15727.82
-14.65039939,13.57080408,2021,forest,changai_10_5,changai,13.3065,38,1.3304008848400195,337.98028564453125,4.970999240875244,1.11796772480011,0.5516574999999999,0.5512174999999999,0.5380450000000001,0.6364675,0.366775,0.2848525,0.2911769864935964,0.1107107145397299,0.0233726195655679,4.736769630342438,33.103416442871094,15149.857142857143
-14.65039939,13.57080408,2021,forest,changai_10_5,changai,13.3065,38,1.3304008848400195,337.98028564453125,4.970999240875244,1.11796772480011,0.0687437499999999,0.13826375,0.15888875,0.24482625,0.28860625,0.24606375,0.2014962844116329,0.1066341901012644,0.0262862417824845,4.056654084811726,4.799332618713379,15358.525
-14.63045679,13.5452021,2021,forest,changai_13_7,changai,8.5361,15,8.342304209812776,58.62125396728516,9.494917869567873,2.1021840572357178,0.0987049999999999,0.24086625,0.3163675,0.38749625,0.225425,0.24523875,0.1058431417569931,0.1081338764803619,0.0403767840275112,2.678120090165763,0.0179590079933404,15537.0
-14.63045679,13.5452021,2021,forest,changai_13_7,changai,8.5361,15,8.342304209812776,58.62125396728516,9.494917869567873,2.1021840572357178,1.0304875,0.975735,0.95819,0.9139975,0.23208,0.284935,1.6862539349422945,0.0943276763047024,0.0361223408549741,2.611338968407781,5.135049819946289,15649.617021276596
-14.63045679,13.5452021,2021,forest,changai_13_7,changai,8.5361,15,8.342304209812776,58.62125396728516,9.494917869567873,2.1021840572357178,0.46532125,0.48996125,0.4938387500000001,0.5827875,0.31112875,0.2150025,0.3010906341346615,0.1680128823868911,0.0373166667588646,4.502355032740947,37.07590103149414,15051.09523809524
-14.63045679,13.5452021,2021,forest,changai_13_7,changai,8.5361,15,8.342304209812776,58.62125396728516,9.494917869567873,2.1021840572357178,0.032705,0.08012875,0.07116375,0.24768625,0.1806,0.1021699999999999,0.2315853050317629,0.1316434791149204,0.0337904633625538,3.895876706467599,5.2357611656188965,15228.488888888887
1.978763992,7.294544686,2021,cropland,djidja_12_1,djidja,8.3542,182,2.932821593075863,160.99607849121094,5.042132377624512,-0.7776891589164734,-0.03482125,0.04866875,0.08978125,0.2512475,0.2959075,0.2066562499999999,0.1969406797193358,0.0912089543301378,0.021509470914069,4.240409013058495,5.926843643188477,15380.305555555557
1.978763992,7.294544686,2021,cropland,djidja_12_1,djidja,8.3542,182,2.932821593075863,160.99607849121094,5.042132377624512,-0.7776891589164734,0.242365,0.2541212499999999,0.2568025,0.432225,0.2865575,0.23907875,0.3098753691440638,0.0796901421576035,0.0177559861803163,4.488071873244944,17.63375473022461,15427.818181818182
1.978763992,7.294544686,2021,cropland,djidja_12_1,djidja,8.3542,182,2.932821593075863,160.99607849121094,5.042132377624512,-0.7776891589164734,0.4685249999999999,0.48778875,0.4942237500000001,0.6460512500000001,0.4915287499999999,0.3424925,0.3305287632684905,0.1441070266494636,0.0334417709565698,4.309192441889892,30.10938835144043,15274.0
1.978763992,7.294544686,2021,cropland,djidja_12_1,djidja,8.3542,182,2.932821593075863,160.99607849121094,5.042132377624512,-0.7776891589164734,0.0616625,0.13301125,0.10881125,0.36958,0.2410725,0.16289,0.2931037421627429,0.172737248404716,0.0390046547201733,4.428631650349558,8.502324104309082,15259.655172413792
39.7891238,-4.944282408,2022,cropland,pemba_4_8,pemba,17.714,21,2.931520358366233,153.75572204589844,7.124512672424316,-0.2904678285121918,0.1539249999999999,0.1796924999999999,0.1750175,0.33559,0.2482225,0.180985,0.2055712579037851,0.1881360764070103,0.0424593454988849,4.430969771117911,5.905908107757568,15237.263157894737
39.7891238,-4.944282408,2022,cropland,pemba_4_8,pemba,17.714,21,2.931520358366233,153.75572204589844,7.124512672424316,-0.2904678285121918,0.4781775,0.40836875,0.4039275,0.4933575,0.32855,0.24584375,0.2284972954875969,0.2455335073072847,0.0414079548929436,5.929621686028405,28.72214126586914,14981.25
39.7891238,-4.944282408,2022,cropland,pemba_4_8,pemba,17.714,21,2.931520358366233,153.75572204589844,7.124512672424316,-0.2904678285121918,0.1095674999999999,0.1567299999999999,0.177025,0.3765099999999999,0.316175,0.24781,0.1888379752273216,0.225771420513263,0.0547212056488687,4.125848797301318,15.432778358459473,14991.68
39.7891238,-4.944282408,2022,cropland,pemba_4_8,pemba,17.714,21,2.931520358366233,153.75572204589844,7.124512672424316,-0.2904678285121918,0.0882549999999999,0.1361325,0.1351425,0.28466,0.2324649999999999,0.1629999999999999,0.1620749306305365,0.1789058884943336,0.0562098346117479,3.18282182700004,14.75775909423828,15162.5
-14.62264145,13.57322953,2021,forest,changai_14_3,changai,6.1956,36,0.0,190.7355499267578,6.535564422607422,-0.3608849346637726,0.65097375,0.60848625,0.61294125,0.6340199999999999,0.2389825,0.26278375,0.1227293990226065,0.0752142923889497,0.0191462276874344,3.928413137921289,0.0166352968662977,15625.796610169493
-14.62264145,13.57322953,2021,forest,changai_14_3,changai,6.1956,36,0.0,190.7355499267578,6.535564422607422,-0.3608849346637726,1.0563375000000002,0.9999625,0.9813725,0.935915,0.2368925,0.2937075,1.1551362683437918,0.069077668847842,0.0177186333262072,3.898588992508296,5.3144354820251465,15716.782608695652
-14.62264145,13.57322953,2021,forest,changai_14_3,changai,6.1956,36,0.0,190.7355499267578,6.535564422607422,-0.3608849346637726,0.36601875,0.37143625,0.36412125,0.52314,0.298245,0.2266075,0.3935129042996899,0.1010111046603542,0.0304755147965453,3.314500356588061,33.5400390625,15115.666666666666
-14.62264145,13.57322953,2021,forest,changai_14_3,changai,6.1956,36,0.0,190.7355499267578,6.535564422607422,-0.3608849346637726,0.0501399999999999,0.09357625,0.11084625,0.24757625,0.2224,0.14736625,0.2382463576763931,0.1115658417761898,0.0310545378287365,3.592577754383821,4.89738130569458,15295.372093023256
37.68086765,-2.605338903,2022,wooded_grassland,mbirikani_12_7,mbirikani,11.25925,1087,0.0,263.0474548339844,5.622317790985107,0.0883720815181732,0.10454875,0.1705212499999999,0.1989975,0.37382875,0.26781625,0.20162375,0.2442823701898224,0.0340198213046952,0.0053664001728298,6.339411935199719,5.796875,15675.98076923077
37.68086765,-2.605338903,2022,wooded_grassland,mbirikani_12_7,mbirikani,11.25925,1087,0.0,263.0474548339844,5.622317790985107,0.0883720815181732,0.1457025,0.2085675,0.25584,0.3415575,0.3699925,0.3190075,0.1201313466889689,0.0384642444154611,0.0056525847609841,6.804717848895106,4.586187362670898,15564.444444444443
37.68086765,-2.605338903,2022,wooded_grassland,mbirikani_12_7,mbirikani,11.25925,1087,0.0,263.0474548339844,5.622317790985107,0.0883720815181732,0.30369,0.32182625,0.36986875,0.43551125,0.40999125,0.33255125,0.109480924811755,0.0260724089770589,0.0038288569233571,6.809449791139861,0.0378127843141555,15524.578947368422
37.68086765,-2.605338903,2022,wooded_grassland,mbirikani_12_7,mbirikani,11.25925,1087,0.0,263.0474548339844,5.622317790985107,0.0883720815181732,0.5125525000000001,0.504385,0.51751625,0.55832625,0.4632175,0.33912375,0.0756851994770382,0.0253028712630747,0.0056623689159824,4.468601682178568,11.633298873901367,15663.65625
2.730923379,10.85160372,2021,cropland,gogounou_16_9,gogounou,7.1333,313,2.103251021648596,253.0590057373047,4.449741840362549,-0.3998724222183227,0.326185,0.358195,0.3868775,0.45225875,0.2365625,0.2271574999999999,0.1231617510274941,0.0660528758082884,0.0230493756290875,2.8657121507852006,0.5438295602798462,15589.645161290322
2.730923379,10.85160372,2021,cropland,gogounou_16_9,gogounou,7.1333,313,2.103251021648596,253.0590057373047,4.449741840362549,-0.3998724222183227,0.09093625,0.15497,0.1977875,0.3188425,0.32404,0.24968,0.1660015822105239,0.0954834122478465,0.0160548183285714,5.947336823981542,14.799969673156738,15724.53846153846
2.730923379,10.85160372,2021,cropland,gogounou_16_9,gogounou,7.1333,313,2.103251021648596,253.0590057373047,4.449741840362549,-0.3998724222183227,0.0852574999999999,0.1608,0.1795824999999999,0.30105,0.2786375,0.21932,0.2203238344661299,0.2012194394009639,0.0661272075321452,3.0429145114459697,41.89277648925781,15171.75
2.730923379,10.85160372,2021,cropland,gogounou_16_9,gogounou,7.1333,313,2.103251021648596,253.0590057373047,4.449741840362549,-0.3998724222183227,0.0607962499999999,0.1210075,0.1602637499999999,0.29247,0.2817725,0.2119775,0.1815021500177467,0.1192438019787453,0.0187511467778006,6.359280495842384,2.113560199737549,15420.872727272726
2.688343235,10.80686762,2021,cropland,gogounou_6_6,gogounou,12.52435,294,4.200345385419075,237.56967163085932,3.420982599258423,6.716500282287598,0.65608875,0.634075,0.6380487499999999,0.65314625,0.23861125,0.2736325,0.0673042095268277,0.0243183039636857,0.0024475277761389,9.935864344734156,0.6881958246231079,15568.84126984127
2.688343235,10.80686762,2021,cropland,gogounou_6_6,gogounou,12.52435,294,4.200345385419075,237.56967163085932,3.420982599258423,6.716500282287598,0.35914375,0.39736875,0.422545,0.50642,0.37503875,0.30692125,0.1512312509618734,0.0238838146649007,0.0024859607865048,9.607478442361108,14.86601448059082,15766.863636363636
2.688343235,10.80686762,2021,cropland,gogounou_6_6,gogounou,12.52435,294,4.200345385419075,237.56967163085932,3.420982599258423,6.716500282287598,0.0844325,0.1535125,0.1746325,0.2907925,0.295275,0.2300174999999999,0.1705150976909413,0.1861440906182719,0.0202330666467698,9.199993943972355,41.871368408203125,15199.5
2.688343235,10.80686762,2021,cropland,gogounou_6_6,gogounou,12.52435,294,4.200345385419075,237.56967163085932,3.420982599258423,6.716500282287598,0.137755,0.1856462499999999,0.22285375,0.346205,0.30672875,0.2371675,0.1874449689602809,0.0475101420526259,0.0316921941332542,1.4991117955690605,1.8150256872177124,15472.576923076924
39.81580376,-5.009230603,2022,woodland,pemba_5_7,pemba,11.3512,11,7.630453649428058,81.52315521240234,5.3203630447387695,-1.0733890533447266,0.406045,0.4001325,0.40115,0.46748,0.3286325,0.2443449999999999,0.2251160285098625,0.1608453911515087,0.0568700154128266,2.828298708623721,6.969520568847656,15332.454545454546
39.81580376,-5.009230603,2022,woodland,pemba_5_7,pemba,11.3512,11,7.630453649428058,81.52315521240234,5.3203630447387695,-1.0733890533447266,0.484035,0.477215,0.4778475,0.56054,0.4136074999999999,0.298135,0.3103059004928549,0.2590555157642409,0.0543692792344945,4.764740666267348,40.99079132080078,15050.411764705885
39.81580376,-5.009230603,2022,woodland,pemba_5_7,pemba,11.3512,11,7.630453649428058,81.52315521240234,5.3203630447387695,-1.0733890533447266,0.1449187499999999,0.1741375,0.1838999999999999,0.40886375,0.32047875,0.24169125,0.3934745606673928,0.1669229010782814,0.0402784715014115,4.144221338499199,13.079827308654783,15065.6875
39.81580376,-5.009230603,2022,woodland,pemba_5_7,pemba,11.3512,11,7.630453649428058,81.52315521240234,5.3203630447387695,-1.0733890533447266,0.23324875,0.290435,0.3017375,0.40687,0.3314237499999999,0.26930125,0.2412987108119763,0.1914729701797134,0.0461055838787487,4.152923660684154,14.904925346374512,15238.944444444443
34.48870429,2.69454161,2022,wooded_grassland,rupa_2_1,rupa,10.91015,1235,0.9274099368611016,209.77252197265625,2.619276762008667,-0.3594802618026733,0.0734325,0.115865,0.143475,0.2262775,0.2718725,0.2289999999999999,0.0935863355023012,0.0552264079318784,0.0130524692363072,4.231108070973936,2.7011420726776123,15717.56
34.48870429,2.69454161,2022,wooded_grassland,rupa_2_1,rupa,10.91015,1235,0.9274099368611016,209.77252197265625,2.619276762008667,-0.3594802618026733,0.19843375,0.25529,0.25775125,0.3385875,0.283285,0.23971125,0.1670038712442845,0.06820571750526,0.0213795145613669,3.190236958350241,11.913172721862791,15402.804347826086
34.48870429,2.69454161,2022,wooded_grassland,rupa_2_1,rupa,10.91015,1235,0.9274099368611016,209.77252197265625,2.619276762008667,-0.3594802618026733,0.27597,0.3518425,0.3604225,0.47001,0.4437475,0.372605,0.1753097064827197,0.0851137683579496,0.0240048152948219,3.5456956161753728,11.233101844787598,15221.526315789471
34.48870429,2.69454161,2022,wooded_grassland,rupa_2_1,rupa,10.91015,1235,0.9274099368611016,209.77252197265625,2.619276762008667,-0.3594802618026733,0.21685875,0.2496112499999999,0.28456375,0.36414875,0.22449,0.1558775,0.0996586179546941,0.0605644652512311,0.0189461742917882,3.1966593528848413,5.708265781402588,15557.121212121212
34.2943987,0.15778908,2021,grassland,ugunja_1_1,ugunja,13.1943,1207,1.854341194714085,167.86119079589844,8.700889587402344,-0.6479691863059998,0.0507449999999999,0.0944424999999999,0.09909,0.3245625,0.3235174999999999,0.1859624999999999,0.3663800807921924,0.0783005423906376,0.0200798252807499,3.8994633317702383,16.187549591064453,15287.1
34.2943987,0.15778908,2021,grassland,ugunja_1_1,ugunja,13.1943,1207,1.854341194714085,167.86119079589844,8.700889587402344,-0.6479691863059998,0.0319075,0.09139,0.0813525,0.31777,0.1720749999999999,0.1012624999999999,0.3772831400911063,0.0936442506926767,0.0245231615061349,3.818604329186908,46.62298202514648,15071.90909090909
34.2943987,0.15778908,2021,grassland,ugunja_1_1,ugunja,13.1943,1207,1.854341194714085,167.86119079589844,8.700889587402344,-0.6479691863059998,0.1828274999999999,0.2099975,0.2189074999999999,0.3979324999999999,0.32547,0.27454,0.3098673568424458,0.0849892761250337,0.0133465752339188,6.367871505271485,23.295520782470703,15160.475
34.2943987,0.15778908,2021,grassland,ugunja_1_1,ugunja,13.1943,1207,1.854341194714085,167.86119079589844,8.700889587402344,-0.6479691863059998,0.14375,0.190665,0.18775,0.4402275,0.3080624999999999,0.244565,0.4127407361070928,0.0688431682882042,0.0302327978541097,2.27710212665104,18.54885482788086,15103.953488372092
104.3869759,21.48047016,2020,cropland,yenbai_10_7,yenbai,20.4833,1068,16.788438497685526,235.9995574951172,103.00873565673828,-2.004465818405152,0.0436499999999999,0.0471149999999999,0.0426324999999999,0.15277,0.1008224999999999,0.0767875,0.1794675976434648,0.1803536913912133,0.0378974632486623,4.75899112845183,4.824378967285156,14862.466666666667
104.3869759,21.48047016,2020,cropland,yenbai_10_7,yenbai,20.4833,1068,16.788438497685526,235.9995574951172,103.00873565673828,-2.004465818405152,0.321125,0.3751899999999999,0.3544,0.4104724999999999,0.3010225,0.239065,0.2671435683777479,0.1459766993368823,0.0372277609279282,3.921178596249409,27.138675689697266,15111.190476190475
104.3869759,21.48047016,2020,cropland,yenbai_10_7,yenbai,20.4833,1068,16.788438497685526,235.9995574951172,103.00873565673828,-2.004465818405152,0.0566025,0.0953224999999999,0.0551174999999999,0.32151,0.167235,0.1085225,0.5424641885156855,0.2070971765631019,0.0486326362060422,4.258399147553751,66.0729751586914,15106.6
104.3869759,21.48047016,2020,cropland,yenbai_10_7,yenbai,20.4833,1068,16.788438497685526,235.9995574951172,103.00873565673828,-2.004465818405152,0.0415875,0.1124275,0.1084675,0.3181,0.198255,0.1329699999999999,0.3162834311130289,0.2345417365942398,0.0610544736633783,3.841515985992729,6.174658298492432,14764.375
33.49103534,-2.636061285,2021,shrubland,iseni_8_8,iseni,31.8965,1184,1.3121357649390102,206.8980407714844,9.076208114624023,1.2549926042556765,0.4467725000000001,0.46152625,0.4706012500000001,0.58511125,0.42970875,0.320025,0.250440819723715,0.1555679542580022,0.0355008886586839,4.382086199409786,20.30705451965332,15234.423076923076
33.49103534,-2.636061285,2021,shrubland,iseni_8_8,iseni,31.8965,1184,1.3121357649390102,206.8980407714844,9.076208114624023,1.2549926042556765,0.3594875,0.3615225,0.355335,0.4614575,0.2979975,0.250835,0.2956680304632311,0.1343479190193562,0.0423521306344643,3.172164351751164,17.14988136291504,15293.763157894737
33.49103534,-2.636061285,2021,shrubland,iseni_8_8,iseni,31.8965,1184,1.3121357649390102,206.8980407714844,9.076208114624023,1.2549926042556765,0.29971625,0.3228712499999999,0.3519525,0.46268125,0.48366375,0.3780362499999999,0.2068877284504673,0.079909633572384,0.0242960531922241,3.288996485978996,1.6006132364273071,15557.0
33.49103534,-2.636061285,2021,shrubland,iseni_8_8,iseni,31.8965,1184,1.3121357649390102,206.8980407714844,9.076208114624023,1.2549926042556765,0.0654299999999999,0.13801625,0.1498825,0.32435625,0.31612,0.253805,0.2310558058938386,0.1195413872193796,0.0286407380177852,4.173823563664706,19.75234031677246,15576.886363636364
104.3880539,21.47966167,2020,forest,yenbai_10_11,yenbai,17.1019,1119,28.562619107145792,244.55975341796875,133.5948028564453,-2.322240114212036,0.0962025,0.1415225,0.15772,0.314965,0.17136,0.1263975,0.2255647204701062,0.4436907911625665,0.1984172934293795,2.236149800725331,4.824378967285156,14862.466666666667
